teamID,teamID_out,yearID,n
PIT,BOS,1984,20
PIT,CAL,1984,3
PIT,CHA,1984,5
PIT,CHN,1984,3
PIT,DET,1984,9
PIT,HOU,1984,2
PIT,KCA,1984,14
PIT,LAN,1984,27
PIT,NYA,1984,1
PIT,NYN,1984,8
PIT,OAK,1984,7
PIT,PHI,1984,6
PIT,SFN,1984,7
PIT,TEX,1984,2
SDN,ATL,1984,4
SDN,CAL,1984,12
SDN,CHA,1984,20
SDN,CHN,1984,7
SDN,CIN,1984,11
SDN,CLE,1984,29
SDN,DET,1984,8
SDN,HOU,1984,3
SDN,KCA,1984,2
SDN,LAN,1984,17
SDN,MIN,1984,3
SDN,ML4,1984,2
SDN,MON,1984,4
SDN,NYA,1984,42
SDN,NYN,1984,6
SDN,OAK,1984,1
SDN,PHI,1984,8
SDN,PIT,1984,19
SDN,SEA,1984,2
SDN,SFN,1984,14
SDN,SLN,1984,13
SDN,TEX,1984,3
SDN,TOR,1984,1
MIN,CAL,1984,1
MIN,DET,1984,9
MIN,LAN,1984,23
MIN,MON,1984,8
MIN,NYA,1984,16
MIN,OAK,1984,5
MIN,SEA,1984,2
MIN,SFN,1984,7
MIN,SLN,1984,1
MIN,TEX,1984,34
MIN,TOR,1984,8
BAL,ATL,1985,6
BAL,BOS,1985,13
BAL,CAL,1985,31
BAL,CHA,1985,1
BAL,CHN,1985,1
BAL,CIN,1985,3
BAL,CLE,1985,8
BAL,LAN,1985,7
BAL,MIN,1985,20
BAL,ML4,1985,3
BAL,MON,1985,3
BAL,NYA,1985,16
BAL,NYN,1985,2
BAL,OAK,1985,9
BAL,PIT,1985,6
BAL,SDN,1985,5
BAL,SFN,1985,4
BAL,SLN,1985,7
BAL,TEX,1985,1
BAL,TOR,1985,4
CHN,ATL,1985,16
CHN,BOS,1985,32
CHN,CAL,1985,1
CHN,CHA,1985,31
CHN,CLE,1985,36
CHN,DET,1985,11
CHN,HOU,1985,2
CHN,KCA,1985,44
CHN,LAN,1985,42
CHN,MIN,1985,1
CHN,ML4,1985,17
CHN,MON,1985,32
CHN,NYA,1985,30
CHN,NYN,1985,2
CHN,OAK,1985,24
CHN,PHI,1985,90
CHN,PIT,1985,11
CHN,SEA,1985,5
CHN,SFN,1985,12
CHN,SLN,1985,18
CHN,TOR,1985,2
TOR,ATL,1985,8
TOR,BAL,1985,20
TOR,BOS,1985,7
TOR,CAL,1985,5
TOR,CHA,1985,12
TOR,CHN,1985,33
TOR,CLE,1985,2
TOR,DET,1985,3
TOR,HOU,1985,6
TOR,KCA,1985,14
TOR,LAN,1985,6
TOR,ML4,1985,4
TOR,MON,1985,4
TOR,NYA,1985,17
TOR,OAK,1985,9
TOR,PHI,1985,5
TOR,PIT,1985,16
TOR,SEA,1985,13
TOR,SFN,1985,51
TOR,TEX,1985,34
TOR,WS2,1985,2
SFN,ATL,1985,1
SFN,CAL,1985,2
SFN,CHN,1985,34
SFN,CIN,1985,16
SFN,CLE,1985,22
SFN,DET,1985,4
SFN,HOU,1985,4
SFN,KCA,1985,12
SFN,LAN,1985,4
SFN,ML4,1985,4
SFN,MON,1985,9
SFN,NYN,1985,12
SFN,OAK,1985,38
SFN,PHI,1985,16
SFN,PIT,1985,1
SFN,SDN,1985,1
SFN,SEA,1985,1
SFN,SLN,1985,23
SFN,TOR,1985,12
CHA,ATL,1985,3
CHA,BOS,1985,21
CHA,CHN,1985,3
CHA,CIN,1985,24
CHA,CLE,1985,39
CHA,DET,1985,8
CHA,HOU,1985,12
CHA,KCA,1985,1
CHA,LAN,1985,8
CHA,MON,1985,23
CHA,NYA,1985,19
CHA,NYN,1985,49
CHA,PHI,1985,11
CHA,PIT,1985,1
CHA,SDN,1985,62
CHA,SEA,1985,60
CHA,SFN,1985,6
CHA,SLN,1985,3
CHA,TEX,1985,9
PHI,BAL,1985,5
PHI,BOS,1985,1
PHI,CAL,1985,5
PHI,CHA,1985,12
PHI,CHN,1985,2
PHI,CIN,1985,19
PHI,CLE,1985,30
PHI,DET,1985,28
PHI,HOU,1985,11
PHI,LAN,1985,29
PHI,MIN,1985,13
PHI,MON,1985,1
PHI,NYA,1985,12
PHI,NYN,1985,72
PHI,PIT,1985,56
PHI,SDN,1985,4
PHI,SEA,1985,24
PHI,SFN,1985,23
PHI,SLN,1985,60
PHI,TEX,1985,16
NYN,ATL,1985,3
NYN,CHA,1985,8
NYN,CHN,1985,4
NYN,CIN,1985,38
NYN,DET,1985,7
NYN,HOU,1985,53
NYN,KCA,1985,5
NYN,LAN,1985,10
NYN,MON,1985,23
NYN,PHI,1985,12
NYN,PIT,1985,8
NYN,SEA,1985,4
NYN,SFN,1985,3
NYN,SLN,1985,11
NYN,TEX,1985,1
SLN,ATL,1985,14
SLN,BAL,1985,1
SLN,BOS,1985,48
SLN,CAL,1985,38
SLN,CHN,1985,13
SLN,CIN,1985,22
SLN,DET,1985,12
SLN,HOU,1985,43
SLN,KCA,1985,20
SLN,LAN,1985,3
SLN,MIN,1985,22
SLN,ML4,1985,6
SLN,MON,1985,7
SLN,NYA,1985,8
SLN,NYN,1985,31
SLN,OAK,1985,33
SLN,PHI,1985,12
SLN,PIT,1985,17
SLN,SDN,1985,4
SLN,SEA,1985,2
SLN,SFN,1985,10
SLN,TEX,1985,2
SLN,TOR,1985,1
NYA,ATL,1985,88
NYA,BAL,1985,6
NYA,CAL,1985,6
NYA,CHN,1985,22
NYA,CIN,1985,21
NYA,CLE,1985,11
NYA,DET,1985,12
NYA,HOU,1985,45
NYA,KCA,1985,9
NYA,MIN,1985,15
NYA,ML1,1985,8
NYA,MON,1985,20
NYA,NYN,1985,28
NYA,OAK,1985,15
NYA,PHI,1985,20
NYA,PIT,1985,53
NYA,SDN,1985,59
NYA,SEA,1985,4
NYA,SFN,1985,40
NYA,SLN,1985,16
NYA,TEX,1985,11
NYA,TOR,1985,12
PIT,ATL,1985,32
PIT,CAL,1985,23
PIT,CHA,1985,9
PIT,CHN,1985,51
PIT,CIN,1985,20
PIT,CLE,1985,8
PIT,DET,1985,10
PIT,HOU,1985,4
PIT,LAN,1985,27
PIT,ML4,1985,7
PIT,MON,1985,12
PIT,NYA,1985,12
PIT,NYN,1985,13
PIT,OAK,1985,4
PIT,PHI,1985,24
PIT,SDN,1985,26
PIT,SFN,1985,31
PIT,SLN,1985,8
PIT,TEX,1985,2
LAN,ATL,1985,4
LAN,BAL,1985,5
LAN,CAL,1985,7
LAN,CHA,1985,6
LAN,CHN,1985,6
LAN,CLE,1985,12
LAN,DET,1985,2
LAN,HOU,1985,16
LAN,MIN,1985,18
LAN,MON,1985,3
LAN,NYA,1985,5
LAN,NYN,1985,11
LAN,OAK,1985,1
LAN,PHI,1985,10
LAN,PIT,1985,39
LAN,SDN,1985,1
LAN,SEA,1985,16
LAN,SFN,1985,9
LAN,SLN,1985,18
LAN,TEX,1985,17
LAN,TOR,1985,7
BOS,CAL,1985,36
BOS,CHA,1985,5
BOS,CHN,1985,8
BOS,HOU,1985,3
BOS,LAN,1985,10
BOS,NYA,1985,4
BOS,OAK,1985,6
BOS,PIT,1985,43
BOS,SDN,1985,16
HOU,ATL,1985,8
HOU,BAL,1985,3
HOU,CAL,1985,34
HOU,CHN,1985,12
HOU,CIN,1985,4
HOU,CLE,1985,4
HOU,DET,1985,14
HOU,LAN,1985,3
HOU,ML4,1985,5
HOU,NYA,1985,11
HOU,NYN,1985,36
HOU,OAK,1985,6
HOU,PIT,1985,7
HOU,SDN,1985,5
HOU,SEA,1985,2
HOU,SFN,1985,21
HOU,SLN,1985,11
HOU,TOR,1985,2
OAK,ATL,1985,8
OAK,BOS,1985,2
OAK,CAL,1985,31
OAK,CHA,1985,32
OAK,CHN,1985,9
OAK,CIN,1985,8
OAK,CLE,1985,12
OAK,DET,1985,3
OAK,HOU,1985,8
OAK,LAN,1985,92
OAK,ML4,1985,22
OAK,NYA,1985,35
OAK,NYN,1985,10
OAK,PIT,1985,4
OAK,SDN,1985,25
OAK,SEA,1985,13
OAK,SFN,1985,6
OAK,SLN,1985,4
OAK,TOR,1985,8
CLE,ATL,1985,33
CLE,BAL,1985,6
CLE,CHA,1985,3
CLE,CHN,1985,20
CLE,DET,1985,16
CLE,HOU,1985,31
CLE,KCA,1985,8
CLE,MIN,1985,40
CLE,ML4,1985,12
CLE,MON,1985,3
CLE,NYA,1985,1
CLE,NYN,1985,4
CLE,OAK,1985,4
CLE,PHI,1985,12
CLE,PIT,1985,17
CLE,SDN,1985,1
CLE,SEA,1985,13
CLE,SFN,1985,15
CLE,SLN,1985,9
CLE,TEX,1985,13
CLE,TOR,1985,4
DET,ATL,1985,20
DET,BOS,1985,4
DET,CAL,1985,40
DET,CHA,1985,12
DET,CHN,1985,32
DET,CIN,1985,39
DET,CLE,1985,14
DET,HOU,1985,4
DET,KCA,1985,8
DET,MIN,1985,1
DET,MON,1985,8
DET,NYA,1985,2
DET,NYN,1985,29
DET,OAK,1985,4
DET,PHI,1985,6
DET,PIT,1985,8
DET,SDN,1985,5
DET,SEA,1985,16
DET,SFN,1985,18
DET,SLN,1985,21
DET,TEX,1985,22
DET,TOR,1985,4
KCA,CHA,1985,13
KCA,CHN,1985,20
KCA,CIN,1985,36
KCA,CLE,1985,7
KCA,DET,1985,5
KCA,HOU,1985,13
KCA,LAN,1985,17
KCA,ML4,1985,2
KCA,NYA,1985,14
KCA,PHI,1985,5
KCA,PIT,1985,8
KCA,SEA,1985,4
KCA,SLN,1985,13
KCA,TEX,1985,11
KCA,TOR,1985,1
TEX,ATL,1985,24
TEX,BOS,1985,4
TEX,CAL,1985,35
TEX,CHA,1985,8
TEX,CHN,1985,33
TEX,CIN,1985,29
TEX,CLE,1985,18
TEX,DET,1985,36
TEX,HOU,1985,14
TEX,KCA,1985,4
TEX,LAN,1985,108
TEX,MIN,1985,5
TEX,MON,1985,43
TEX,NYA,1985,16
TEX,NYN,1985,14
TEX,OAK,1985,2
TEX,PHI,1985,22
TEX,SDN,1985,16
TEX,SEA,1985,4
TEX,SLN,1985,6
TEX,TOR,1985,18
TEX,WS2,1985,2
ATL,CAL,1985,8
ATL,CHA,1985,27
ATL,CHN,1985,20
ATL,CLE,1985,26
ATL,KCA,1985,8
ATL,LAN,1985,20
ATL,NYA,1985,11
ATL,NYN,1985,1
ATL,OAK,1985,3
ATL,PHI,1985,20
ATL,PIT,1985,24
ATL,SFN,1985,3
ATL,SLN,1985,24
ATL,TEX,1985,14
ATL,TOR,1985,3
MON,ATL,1985,12
MON,BOS,1985,1
MON,CAL,1985,9
MON,CHA,1985,8
MON,CHN,1985,8
MON,CIN,1985,19
MON,CLE,1985,16
MON,DET,1985,31
MON,HOU,1985,12
MON,KCA,1985,13
MON,MIN,1985,22
MON,ML4,1985,7
MON,NYA,1985,1
MON,NYN,1985,33
MON,OAK,1985,2
MON,PIT,1985,21
MON,SDN,1985,17
MON,SFN,1985,28
MON,TEX,1985,2
MON,TOR,1985,6
SEA,ATL,1985,3
SEA,BAL,1985,4
SEA,CAL,1985,1
SEA,CHA,1985,16
SEA,CHN,1985,12
SEA,CLE,1985,11
SEA,DET,1985,22
SEA,HOU,1985,8
SEA,KCA,1985,16
SEA,LAN,1985,2
SEA,MIN,1985,4
SEA,ML4,1985,14
SEA,MON,1985,1
SEA,NYA,1985,21
SEA,OAK,1985,11
SEA,PIT,1985,4
SEA,SFN,1985,1
SEA,SLN,1985,12
SEA,TEX,1985,18
SEA,TOR,1985,25
CIN,BAL,1985,3
CIN,BOS,1985,4
CIN,CLE,1985,11
CIN,DET,1985,5
CIN,HOU,1985,16
CIN,LAN,1985,8
CIN,MON,1985,9
CIN,NYA,1985,4
CIN,PHI,1985,12
CIN,PIT,1985,11
CIN,SFN,1985,13
CIN,SLN,1985,13
CIN,TEX,1985,8
CAL,ATL,1985,15
CAL,BAL,1985,17
CAL,BOS,1985,4
CAL,CHA,1985,33
CAL,CHN,1985,24
CAL,CLE,1985,12
CAL,DET,1985,5
CAL,HOU,1985,8
CAL,KC1,1985,1
CAL,KCA,1985,1
CAL,LAN,1985,96
CAL,MIN,1985,46
CAL,ML4,1985,64
CAL,NYA,1985,24
CAL,OAK,1985,18
CAL,PHI,1985,22
CAL,PIT,1985,62
CAL,SDN,1985,5
CAL,SEA,1985,6
CAL,SFN,1985,20
CAL,SLN,1985,11
CAL,TEX,1985,3
SDN,ATL,1985,9
SDN,BAL,1985,38
SDN,CHA,1985,49
SDN,CHN,1985,10
SDN,CLE,1985,9
SDN,HOU,1985,3
SDN,KCA,1985,2
SDN,LAN,1985,17
SDN,MIN,1985,3
SDN,ML4,1985,2
SDN,MON,1985,2
SDN,NYA,1985,39
SDN,NYN,1985,18
SDN,OAK,1985,2
SDN,PIT,1985,12
SDN,SEA,1985,1
SDN,SLN,1985,13
SDN,TEX,1985,2
SDN,TOR,1985,17
MIN,BAL,1985,4
MIN,CAL,1985,1
MIN,CHA,1985,1
MIN,CLE,1985,24
MIN,LAN,1985,23
MIN,MON,1985,3
MIN,NYA,1985,19
MIN,OAK,1985,4
MIN,PIT,1985,12
MIN,SLN,1985,1
MIN,TEX,1985,38
MIN,TOR,1985,8
ML4,BAL,1985,1
ML4,BOS,1985,9
ML4,CAL,1985,5
ML4,CHA,1985,16
ML4,CHN,1985,28
ML4,CIN,1985,21
ML4,CLE,1985,65
ML4,DET,1985,4
ML4,HOU,1985,4
ML4,KCA,1985,8
ML4,MON,1985,12
ML4,NYA,1985,4
ML4,NYN,1985,27
ML4,OAK,1985,40
ML4,PHI,1985,4
ML4,SDN,1985,16
ML4,SLN,1985,26
ML4,TEX,1985,44
ML4,TOR,1985,4
BAL,ATL,1986,1
BAL,BOS,1986,20
BAL,CAL,1986,33
BAL,CHA,1986,1
BAL,CHN,1986,8
BAL,CIN,1986,1
BAL,LAN,1986,7
BAL,MIN,1986,20
BAL,MON,1986,6
BAL,NYA,1986,24
BAL,NYN,1986,1
BAL,OAK,1986,8
BAL,PIT,1986,22
BAL,SDN,1986,8
BAL,SEA,1986,9
BAL,SFN,1986,4
BAL,SLN,1986,7
BAL,TEX,1986,11
TOR,ATL,1986,36
TOR,BAL,1986,20
TOR,BOS,1986,1
TOR,CAL,1986,11
TOR,CHA,1986,12
TOR,CHN,1986,29
TOR,CLE,1986,2
TOR,DET,1986,7
TOR,HOU,1986,6
TOR,KCA,1986,10
TOR,LAN,1986,4
TOR,ML4,1986,4
TOR,MON,1986,4
TOR,NYA,1986,17
TOR,OAK,1986,6
TOR,PIT,1986,4
TOR,SEA,1986,8
TOR,SFN,1986,4
TOR,TEX,1986,29
ATL,BAL,1986,20
ATL,CHA,1986,3
ATL,CHN,1986,20
ATL,CIN,1986,17
ATL,CLE,1986,4
ATL,HOU,1986,1
ATL,KCA,1986,18
ATL,LAN,1986,4
ATL,ML4,1986,5
ATL,MON,1986,24
ATL,NYA,1986,28
ATL,NYN,1986,9
ATL,OAK,1986,3
ATL,PHI,1986,26
ATL,PIT,1986,20
ATL,SFN,1986,4
ATL,SLN,1986,37
ATL,TEX,1986,21
ATL,TOR,1986,40
ML4,ATL,1986,1
ML4,BOS,1986,37
ML4,CAL,1986,8
ML4,CHA,1986,12
ML4,CIN,1986,5
ML4,CLE,1986,12
ML4,DET,1986,4
ML4,HOU,1986,12
ML4,KCA,1986,8
ML4,MON,1986,4
ML4,NYA,1986,5
ML4,NYN,1986,16
ML4,OAK,1986,10
ML4,SDN,1986,1
ML4,SEA,1986,3
ML4,SFN,1986,2
ML4,SLN,1986,14
ML4,TEX,1986,40
ML4,TOR,1986,7
CHA,ATL,1986,4
CHA,BOS,1986,23
CHA,CHN,1986,1
CHA,CIN,1986,35
CHA,CLE,1986,14
CHA,DET,1986,8
CHA,HOU,1986,20
CHA,LAN,1986,2
CHA,MIN,1986,24
CHA,ML4,1986,13
CHA,MON,1986,23
CHA,NYA,1986,24
CHA,NYN,1986,80
CHA,PHI,1986,60
CHA,PIT,1986,18
CHA,SDN,1986,5
CHA,SEA,1986,52
CHA,SFN,1986,13
CHA,SLN,1986,42
CHA,TEX,1986,25
CHA,TOR,1986,4
MIN,CAL,1986,1
MIN,CHA,1986,29
MIN,CHN,1986,24
MIN,CIN,1986,28
MIN,CLE,1986,56
MIN,DET,1986,2
MIN,LAN,1986,3
MIN,NYA,1986,39
MIN,NYN,1986,22
MIN,OAK,1986,16
MIN,PHI,1986,2
MIN,PIT,1986,12
MIN,SDN,1986,4
MIN,SFN,1986,1
MIN,SLN,1986,13
MIN,TEX,1986,34
MIN,TOR,1986,22
PHI,ATL,1986,22
PHI,CHA,1986,4
PHI,CHN,1986,4
PHI,CIN,1986,47
PHI,CLE,1986,14
PHI,DET,1986,22
PHI,HOU,1986,12
PHI,LAN,1986,19
PHI,ML4,1986,8
PHI,MON,1986,49
PHI,NYA,1986,13
PHI,NYN,1986,19
PHI,OAK,1986,4
PHI,PIT,1986,48
PHI,SDN,1986,4
PHI,SEA,1986,25
PHI,SFN,1986,21
PHI,SLN,1986,36
PHI,TEX,1986,12
NYN,BOS,1986,24
NYN,CHA,1986,5
NYN,CHN,1986,4
NYN,CIN,1986,37
NYN,DET,1986,7
NYN,HOU,1986,15
NYN,LAN,1986,4
NYN,MIN,1986,4
NYN,MON,1986,11
NYN,NYA,1986,1
NYN,PHI,1986,3
NYN,PIT,1986,12
NYN,SFN,1986,3
NYN,SLN,1986,11
NYN,TEX,1986,1
OAK,ATL,1986,8
OAK,BAL,1986,8
OAK,BOS,1986,2
OAK,CAL,1986,8
OAK,CHN,1986,9
OAK,CIN,1986,20
OAK,CLE,1986,10
OAK,DET,1986,31
OAK,HOU,1986,24
OAK,LAN,1986,24
OAK,MIN,1986,16
OAK,ML4,1986,43
OAK,NYA,1986,18
OAK,NYN,1986,11
OAK,PHI,1986,8
OAK,PIT,1986,8
OAK,SDN,1986,1
OAK,SEA,1986,7
OAK,SFN,1986,6
OAK,SLN,1986,44
OAK,TEX,1986,12
OAK,TOR,1986,6
SFN,CHA,1986,4
SFN,CHN,1986,24
SFN,CIN,1986,34
SFN,DET,1986,22
SFN,HOU,1986,23
SFN,KCA,1986,16
SFN,LAN,1986,7
SFN,MON,1986,8
SFN,NYA,1986,2
SFN,NYN,1986,18
SFN,OAK,1986,37
SFN,PHI,1986,72
SFN,SDN,1986,1
SFN,SEA,1986,1
SFN,SLN,1986,30
SFN,TOR,1986,16
CLE,ATL,1986,101
CLE,CHA,1986,12
CLE,CHN,1986,33
CLE,CIN,1986,4
CLE,KCA,1986,8
CLE,MIN,1986,36
CLE,ML1,1986,8
CLE,ML4,1986,32
CLE,MON,1986,3
CLE,NYA,1986,9
CLE,OAK,1986,4
CLE,PHI,1986,17
CLE,PIT,1986,4
CLE,SEA,1986,5
CLE,SFN,1986,1
CLE,TEX,1986,36
CLE,TOR,1986,8
PIT,ATL,1986,32
PIT,CAL,1986,11
PIT,CHA,1986,12
PIT,CHN,1986,49
PIT,DET,1986,5
PIT,KCA,1986,8
PIT,LAN,1986,26
PIT,MON,1986,2
PIT,NYA,1986,7
PIT,NYN,1986,10
PIT,OAK,1986,2
PIT,PHI,1986,6
PIT,SDN,1986,10
PIT,TEX,1986,1
LAN,ATL,1986,5
LAN,BAL,1986,3
LAN,CAL,1986,2
LAN,CHN,1986,3
LAN,CIN,1986,7
LAN,DET,1986,2
LAN,HOU,1986,28
LAN,KCA,1986,8
LAN,MIN,1986,2
LAN,NYA,1986,3
LAN,NYN,1986,12
LAN,PHI,1986,4
LAN,PIT,1986,27
LAN,SEA,1986,32
LAN,SFN,1986,9
LAN,SLN,1986,13
LAN,TEX,1986,13
LAN,TOR,1986,1
HOU,CAL,1986,34
HOU,CHN,1986,13
HOU,CIN,1986,12
HOU,CLE,1986,16
HOU,DET,1986,28
HOU,KCA,1986,4
HOU,LAN,1986,10
HOU,ML4,1986,17
HOU,MON,1986,2
HOU,NYA,1986,8
HOU,NYN,1986,36
HOU,OAK,1986,37
HOU,PHI,1986,16
HOU,PIT,1986,9
HOU,SEA,1986,12
HOU,SFN,1986,22
HOU,SLN,1986,13
HOU,TEX,1986,28
HOU,TOR,1986,2
BOS,BAL,1986,38
BOS,CAL,1986,6
BOS,CHA,1986,17
BOS,CHN,1986,8
BOS,CIN,1986,24
BOS,HOU,1986,32
BOS,LAN,1986,10
BOS,MIN,1986,1
BOS,ML4,1986,7
BOS,MON,1986,3
BOS,NYA,1986,7
BOS,NYN,1986,68
BOS,OAK,1986,7
BOS,PIT,1986,1
BOS,SDN,1986,16
BOS,SEA,1986,19
NYA,ATL,1986,23
NYA,BAL,1986,35
NYA,BOS,1986,2
NYA,CAL,1986,21
NYA,CHA,1986,48
NYA,CHN,1986,23
NYA,CIN,1986,13
NYA,CLE,1986,24
NYA,DET,1986,12
NYA,HOU,1986,50
NYA,KCA,1986,8
NYA,LAN,1986,27
NYA,MIN,1986,7
NYA,MON,1986,4
NYA,NYN,1986,1
NYA,OAK,1986,13
NYA,PHI,1986,15
NYA,PIT,1986,67
NYA,SDN,1986,68
NYA,SFN,1986,56
NYA,SLN,1986,5
NYA,TEX,1986,7
SDN,ATL,1986,9
SDN,BAL,1986,24
SDN,CHA,1986,48
SDN,CHN,1986,9
SDN,CLE,1986,7
SDN,DET,1986,12
SDN,HOU,1986,3
SDN,KCA,1986,4
SDN,LAN,1986,17
SDN,MIN,1986,3
SDN,ML4,1986,8
SDN,NYA,1986,47
SDN,NYN,1986,1
SDN,PHI,1986,2
SDN,PIT,1986,19
SDN,SEA,1986,16
SDN,SFN,1986,16
SDN,SLN,1986,41
DET,ATL,1986,8
DET,BAL,1986,4
DET,BOS,1986,24
DET,CAL,1986,48
DET,CHA,1986,7
DET,CHN,1986,36
DET,CIN,1986,20
DET,CLE,1986,2
DET,HOU,1986,14
DET,KCA,1986,4
DET,MIN,1986,25
DET,ML4,1986,56
DET,NYA,1986,8
DET,NYN,1986,24
DET,OAK,1986,8
DET,PHI,1986,8
DET,PIT,1986,3
DET,SDN,1986,25
DET,SEA,1986,8
DET,SFN,1986,23
DET,SLN,1986,24
DET,TEX,1986,21
DET,TOR,1986,2
KCA,ATL,1986,9
KCA,CHA,1986,17
KCA,CHN,1986,4
KCA,CIN,1986,20
KCA,CLE,1986,7
KCA,DET,1986,5
KCA,LAN,1986,3
KCA,ML4,1986,2
KCA,MON,1986,2
KCA,NYA,1986,3
KCA,PHI,1986,4
KCA,SEA,1986,8
KCA,SFN,1986,8
KCA,SLN,1986,5
KCA,TEX,1986,11
KCA,TOR,1986,1
CHN,ATL,1986,16
CHN,BOS,1986,32
CHN,CAL,1986,1
CHN,CHA,1986,36
CHN,CIN,1986,1
CHN,CLE,1986,29
CHN,DET,1986,8
CHN,HOU,1986,28
CHN,LAN,1986,42
CHN,MIN,1986,29
CHN,ML4,1986,5
CHN,MON,1986,38
CHN,NYA,1986,45
CHN,NYN,1986,28
CHN,OAK,1986,33
CHN,PHI,1986,56
CHN,SDN,1986,1
CHN,SEA,1986,1
CHN,SFN,1986,14
CHN,SLN,1986,25
SLN,ATL,1986,12
SLN,BAL,1986,1
SLN,BOS,1986,20
SLN,CHN,1986,33
SLN,CIN,1986,6
SLN,DET,1986,6
SLN,HOU,1986,4
SLN,KCA,1986,5
SLN,ML4,1986,4
SLN,MON,1986,32
SLN,NYA,1986,5
SLN,NYN,1986,20
SLN,OAK,1986,31
SLN,PHI,1986,2
SLN,PIT,1986,4
SLN,SDN,1986,4
SLN,SFN,1986,10
SLN,TOR,1986,2
SEA,ATL,1986,3
SEA,BAL,1986,4
SEA,BOS,1986,31
SEA,CAL,1986,1
SEA,CHA,1986,6
SEA,CHN,1986,4
SEA,CIN,1986,8
SEA,CLE,1986,25
SEA,DET,1986,38
SEA,HOU,1986,4
SEA,KCA,1986,24
SEA,LAN,1986,14
SEA,ML4,1986,27
SEA,MON,1986,1
SEA,NYA,1986,19
SEA,NYN,1986,1
SEA,OAK,1986,11
SEA,PHI,1986,12
SEA,SDN,1986,8
SEA,SFN,1986,1
SEA,TEX,1986,8
SEA,TOR,1986,17
CIN,BOS,1986,4
CIN,CLE,1986,23
CIN,DET,1986,6
CIN,LAN,1986,8
CIN,MIN,1986,6
CIN,MON,1986,43
CIN,PHI,1986,26
CIN,PIT,1986,11
CIN,SDN,1986,12
CIN,SFN,1986,5
CIN,SLN,1986,24
CIN,TEX,1986,11
MON,BAL,1986,47
MON,CAL,1986,5
MON,CHA,1986,10
MON,CHN,1986,8
MON,CIN,1986,50
MON,CLE,1986,4
MON,DET,1986,14
MON,HOU,1986,12
MON,KCA,1986,13
MON,ML4,1986,43
MON,NYA,1986,8
MON,NYN,1986,20
MON,OAK,1986,8
MON,PHI,1986,6
MON,PIT,1986,21
MON,SDN,1986,32
MON,SFN,1986,20
MON,SLN,1986,3
MON,TEX,1986,9
MON,TOR,1986,3
CAL,ATL,1986,24
CAL,BAL,1986,17
CAL,BOS,1986,7
CAL,CHA,1986,30
CAL,CHN,1986,16
CAL,CLE,1986,8
CAL,DET,1986,25
CAL,HOU,1986,80
CAL,KC1,1986,1
CAL,KCA,1986,2
CAL,LAN,1986,80
CAL,MIN,1986,18
CAL,ML4,1986,64
CAL,MON,1986,8
CAL,NYA,1986,7
CAL,OAK,1986,14
CAL,PHI,1986,10
CAL,PIT,1986,49
CAL,SDN,1986,21
CAL,SEA,1986,5
CAL,SLN,1986,11
TEX,ATL,1986,15
TEX,CAL,1986,10
TEX,CHA,1986,11
TEX,CHN,1986,10
TEX,CIN,1986,16
TEX,CLE,1986,5
TEX,DET,1986,36
TEX,KCA,1986,7
TEX,LAN,1986,58
TEX,MIN,1986,5
TEX,ML4,1986,6
TEX,MON,1986,17
TEX,NYA,1986,1
TEX,NYN,1986,5
TEX,PIT,1986,4
TEX,SDN,1986,4
TEX,SEA,1986,7
TEX,SLN,1986,5
TEX,TOR,1986,7
TEX,WS2,1986,2
BAL,ATL,1987,1
BAL,BOS,1987,23
BAL,CAL,1987,53
BAL,CHA,1987,4
BAL,CHN,1987,4
BAL,CIN,1987,10
BAL,DET,1987,2
BAL,HOU,1987,3
BAL,LAN,1987,37
BAL,MIN,1987,39
BAL,MON,1987,8
BAL,NYA,1987,12
BAL,NYN,1987,4
BAL,PIT,1987,6
BAL,SDN,1987,31
BAL,SFN,1987,1
BAL,SLN,1987,13
BAL,TEX,1987,20
BAL,TOR,1987,4
SDN,BAL,1987,20
SDN,CHA,1987,24
SDN,CHN,1987,5
SDN,CLE,1987,4
SDN,HOU,1987,3
SDN,LAN,1987,14
SDN,MIN,1987,4
SDN,ML4,1987,4
SDN,MON,1987,8
SDN,NYA,1987,32
SDN,NYN,1987,20
SDN,OAK,1987,18
SDN,PHI,1987,12
SDN,PIT,1987,19
SDN,SFN,1987,61
SDN,SLN,1987,6
ATL,BAL,1987,28
ATL,CIN,1987,17
ATL,CLE,1987,16
ATL,DET,1987,24
ATL,HOU,1987,3
ATL,KCA,1987,18
ATL,LAN,1987,4
ATL,MIN,1987,3
ATL,ML1,1987,8
ATL,ML4,1987,8
ATL,MON,1987,25
ATL,NYA,1987,38
ATL,NYN,1987,8
ATL,PHI,1987,26
ATL,PIT,1987,34
ATL,SDN,1987,3
ATL,SFN,1987,4
ATL,SLN,1987,33
ATL,TEX,1987,12
ATL,TOR,1987,36
HOU,CAL,1987,34
HOU,CHA,1987,24
HOU,CHN,1987,7
HOU,CIN,1987,5
HOU,CLE,1987,16
HOU,DET,1987,28
HOU,KCA,1987,10
HOU,LAN,1987,11
HOU,MIN,1987,4
HOU,ML4,1987,11
HOU,NYA,1987,6
HOU,NYN,1987,39
HOU,OAK,1987,9
HOU,PHI,1987,25
HOU,PIT,1987,15
HOU,SEA,1987,10
HOU,SFN,1987,20
HOU,SLN,1987,11
HOU,TEX,1987,28
