state,county,cbsa_name,cbsa_type,total_population,total_households,median_income,income_q1,income_q2,income_q3,income_q4,income_p95,median_age,age_00_02,age_03_04,age_05_05,age_06_08,age_09_11,age_12_14,age_15_18,same_house,same_county,same_state,avg_duration,car_alone,carpool,public_transit,walked,transit_other,at_home,time_0000_0459,time_0500_0529,time_0530_0559,time_0600_0629,time_0630_0659,time_0700_0729,time_0730_0759,time_0800_0829,time_0830_0859,time_0900_0959,time_1000_1059,time_1100_1159,time_1200_1549,time_1600_1149,white_alone,native_american_alone,asian_alone,pacific_alone,other_alone,multiracial,healthcare_private,healthcare_public,healthcare_none,housing_costs,housing_000000_000000,housing_010000_014999,housing_015000_019999,housing_020000_024999,housing_025000_029999,housing_030000_034999,housing_035000_039999,housing_040000_049999,housing_050000_059999,housing_060000_069999,housing_070000_079999,housing_080000_089999,housing_090000_099999,housing_100000_124999,housing_125000_149999,housing_150000_174999,housing_175000_199999,housing_200000_249999,housing_250000_299999,housing_300000_399999,housing_400000_499999,housing_500000_749999,housing_750000_999999,housing_above_1_million,aland
NA,NA,"Marinette, WI-MI",Micropolitan,12858,7608,41342,18026,32885,51441,76923,121504,46.9,0.22476340694006308,0.17915352260778128,0.0904311251314406,0.2869348054679285,0.31230283911671924,0.2902208201892745,0.33070452155625657,0.8936170212765957,0.0634901028317327,0.02062810734027113,0.20710264658575817,82.34126280710463,9.88761654908356,0.32616017300670047,3.0098911617683552,1.4180877087247845,3.016981600311979,14.127614508869474,8.09284264407378,8.477627746889066,9.948812990909893,8.27729238372606,10.358309063630749,8.799752890300944,5.075456711675933,1.9442238107845733,1.499426352484335,2.066896125672933,1.3705762951195835,9.620510105021623,10.339775836201571,96.10109297982426,0.9674555307228362,0.42249640265744115,0.012246272540795394,0.3627958240210636,1.7910173590913265,58.299103192318356,34.0509555822646,7.649941225417035,7752,2.3267001968073475,1.2595670238355565,0.9359282746555871,1.7275311611633501,1.2858080034987973,1.4038924119833807,1.4257598950360815,4.041110868139077,5.5368467089438,7.675486551497923,8.064727749835994,7.986004810846271,4.959545156352504,12.263284495954515,7.95539033457249,9.573584080472337,4.9857861360157445,6.131642247977258,4.264159195276624,3.376339383336978,1.7362781543844303,0.8090968729499234,0.0830964356002624,0.1924338508637656,6328367306
NA,NA,"Marion, IN",Micropolitan,7045,2850,39885,17606,31950,48945,75106,121748,39.9,0.7378947368421053,0.6157894736842106,0.29403508771929826,0.8473684210526315,0.9031578947368422,0.8175438596491228,0.9298245614035088,0.8472639281653596,0.09915162823241305,0.02489723331681292,0.1899369535032086,80.22632729323838,7.685256997814285,0.3137559049566382,4.396108016639639,1.3184798702672214,6.060071917083833,10.330451963447764,4.46826376883181,8.386268214373919,8.50284020745863,10.817485798962707,11.20968140281551,10.595208693504569,6.6208940479130645,2.6841195356878242,3.4042973573721906,2.6238577426525067,0.6213879970363052,9.117312916769572,10.619906149666585,88.95156752701513,0.11830392567050912,0.6737552840015582,0,0.522268549911272,3.1004284910478552,55.983967627926035,31.986631152999028,12.029401219074936,7644,2.8753993610223643,1.4589989350372736,1.2034078807241746,2.177848775292865,2.252396166134185,2.9126730564430248,2.369542066027689,6.597444089456869,8.189563365282215,10.063897763578275,9.712460063897764,7.838125665601704,6.608093716719915,12.284345047923322,7.151224707135251,6.656017039403621,2.3855165069222575,3.5197018104366347,1.5867944621938233,1.3099041533546325,0.3141640042598509,0.23961661341853036,0.03194888178913738,0.2609158679446219,1072452767
NA,NA,"Marion, NC",Micropolitan,3127,1440,36271,15543,28373,45076,68890,115707,42.8,0.8722222222222222,0.6923611111111111,0.38819444444444445,1.2270833333333333,1.3319444444444444,0.9166666666666666,1.2083333333333333,0.9047138500179405,0.053574632221026194,0.028570147111589523,0.23728803031244178,77.58332337832995,16.557161629434955,0,0.6868952335443793,1.3319794528730138,3.8406403058177037,8.25632836836732,3.159603151749954,9.994502761707809,10.926415538860239,11.036360304704065,12.949922776890658,9.198712075600115,5.3087615507447445,2.600717258710505,5.117667076778095,1.047093008036439,0.5968430145807702,9.066516583335515,10.739247663673726,90.25165621804277,0.2912276021519719,0.7758659019163221,0.06447023253745943,3.139033391134231,1.7029033835756526,50.93068425525027,37.561202605915916,11.508113138833812,6780,4.7975388708738675,2.195061112496882,2.693938638064355,2.361353621019373,2.3364097447409993,1.2056206867880603,1.0725866799700674,4.148998087636152,4.049222582522657,4.331919847010892,7.266982622432859,7.458219007233724,5.38787727612871,14.683628502535962,7.508106759790471,8.539120312629917,4.581358609794629,5.196640891327846,2.5027022532634904,3.7831545688866717,0.9146087968737008,1.02269892741332,1.5548349546852915,0.40741664588010307,1141169556
NA,NA,"Marion, OH",Micropolitan,6570,2545,42904,19500,33286,53396,84842,135992,40.4,0.9017681728880157,0.5779960707269155,0.3882121807465619,0.8573673870333989,0.9948919449901769,0.8640471512770137,0.981139489194499,0.8176879285014691,0.11375183643486778,0.05275159157688541,0.22367141091575968,85.67402536402066,10.032096445905745,0.5832159073117269,1.0764051980585565,0.8141537498042899,1.8201033348990137,5.981801491885533,6.179650110955644,7.013822667035033,13.943871594463802,10.363881041289758,10.251588581817533,11.007334658265528,6.53613410928017,2.1798996497544714,3.4275936438903103,1.8492607413084745,0.5445293074407123,9.99046405304482,10.730168349568208,90.27368484683622,0.19797192123437757,0.5516011545843346,0.0030224720799141617,1.101691073128712,2.1217754000997417,55.29399805405092,34.07443981353742,10.63156213241167,8748,3.4128069445270226,1.147511742671978,0.7134788037338724,1.0940008323919377,1.456685890956656,1.4210119507699626,0.8086093108983887,4.132231404958678,5.101373446697187,8.526071704619776,9.067126464117962,8.460669480944171,6.28455912955586,11.778345918306677,12.028063499613532,8.270408466615137,4.839764551994768,6.736429038587312,1.7004578155657293,1.2010226529520185,0.4459242523336703,0.8680658778762115,0.3626850585647185,0.14269576074677448,1045726876
NA,NA,"Marquette, MI",Micropolitan,9468,4906,45066,17629,34728,54720,86943,143696,39.3,0.43253159396657154,0.2588666938442723,0.15633917651854873,0.33387688544639216,0.44231553200163065,0.44700366897676314,0.43660823481451283,0.8345855658993624,0.09661148861017152,0.04030592390816296,0.178696269982238,80.7285748717419,9.193265158558,0.45794167269221503,5.278380332610268,1.2670867334641738,3.0747512309334435,6.71431127368149,4.498737649841958,5.526509353318888,10.134584418424348,8.711210066994015,12.712959465638232,12.989284933304177,7.934914418623144,3.5455141840446895,4.829731825139653,2.8179233842911953,1.127169353716478,11.270699560662385,7.185456135816949,93.46709113792848,1.4377730065891758,0.6589175982823721,0.04294069741615459,0.16583993484859702,2.5379432886651365,63.038018417870376,26.769696889160567,10.192284692969052,8136,2.6053185177194025,0.9008037110955283,1.0680187712390097,1.3323264469496736,1.1327471816171315,1.645180430443929,1.1111710448244243,3.063811424564432,5.043421975295324,4.47165435028858,5.663735908085657,5.334699821996872,4.212740708776094,11.580991423485624,9.763201898700038,11.451534602729382,8.074869194670695,7.940018339716273,6.165381088516101,3.35508927126598,1.790819353794703,1.3431145153460273,0.3398241544851394,0.6095258643939803,4683958912
NA,NA,"Marshall, MN",Micropolitan,5993,2483,51182,21598,41525,63780,97421,173476,34.8,0.4111961337092227,0.3282319774466371,0.13370922271445831,0.4494563028594442,0.34756343133306483,0.4486508256141764,0.4023358840112767,0.8290108326085237,0.09812603779552463,0.05530955957934688,0.1526295585412668,74.30520646319569,13.759425493716337,1.0556552962298025,3.138240574506284,1.2782764811490126,6.463195691202872,4.434104627766599,6.239939637826962,5.933098591549295,8.058350100603622,11.31287726358149,14.605130784708251,17.027162977867203,10.178571428571429,3.327464788732394,2.004527162977867,1.1343058350100605,0.9029175050301812,6.566901408450704,8.277162977867203,90.06764111335718,0.536464002487949,3.1604727103094388,0,2.938889752760068,0.6064375680298554,71.13902059430309,24.60820152738065,4.252777878316262,8580,2.527553269654666,0.7053637031594416,0.8229243203526819,0.7641440117560617,0.9257898603967671,1.6752387950036738,0.3232916972814107,2.689199118295371,4.276267450404115,3.218221895664952,4.026451138868479,4.849375459221161,4.996326230712711,13.475385745775165,12.138133725202058,11.18295371050698,6.891991182953711,10.022042615723732,6.583394562821455,4.49669360764144,2.21895664952241,0.6759735488611315,0.10286554004408524,0.41146216017634096,1850698941
NA,NA,"Marshall, MO",Micropolitan,3477,1499,39027,17683,31089,49277,73327,127607,37.9,0.5323549032688459,0.409606404269513,0.24816544362908605,0.49566377585056703,0.6330887258172114,0.5790527018012008,0.5597064709806537,0.8301118141631273,0.09850914449163561,0.047846060500996795,0.17654456532588084,80.29035669647149,10.460532641092204,0.9133737140659551,3.3458321315258144,1.317181040284588,3.672723776559946,11.977046585255541,4.562415196743555,6.114314789687924,9.184192672998643,8.746042514699232,15.35221619176843,10.054839439167797,5.107982813206694,1.8147896879240164,1.7610809588421528,1.659317051108096,1.7045454545454544,11.801786521935774,10.156603346901855,84.70658733895475,0.1326884389847194,0.4751102170098018,0.5007918503616829,4.86238924795617,3.890767452809999,60.35943719702046,30.784692389547946,8.855870413431601,7668,3.4430887514624775,1.3872639144242018,2.3065351830185525,2.3232492060839043,1.988968744776868,2.7410997827177,2.406819321410664,6.134046464984122,6.836035433728899,8.13972923282634,7.0533177335784725,9.476851078054487,4.061507604880495,10.295838208256727,7.85559084071536,7.019889687447768,3.543372889854588,4.730068527494568,2.8915259903058663,2.3065351830185525,1.2368377068360354,1.1532675915092763,0.3342804613070366,0.3342804613070366,1956716995
NA,NA,"Marshall, TX",Micropolitan,4459,1887,46969,18547,36767,59436,92809,161817,36.9,1.3693693693693694,1.0084790673025967,0.534181240063593,1.6714361420243773,1.6804451510333864,1.1807101218865925,1.43190249072602,0.8694437734025848,0.0655423360309216,0.04301546080444498,0.22028668967036194,84.98526226073369,9.513832167335488,0.1420504989523776,1.2003267161475906,0.9020206683475976,3.256507688483256,9.140900342440073,9.718299297622917,8.32687613001058,9.954091367344049,12.15120687213071,16.39963006473867,11.546312728605827,4.919972338174153,1.2756101015655594,3.4552286683163778,2.373751260196132,0.6615508952599961,4.170936752734939,5.906466368385532,72.65980797658688,0.30759582505860744,0.5017096952412238,0,2.5906735751295336,1.7709157695121769,56.22236800821473,27.911520579594395,15.866111412190879,7716,2.2201876859693295,2.140077821011673,2.449073014419776,3.11284046692607,2.414740215152209,2.7924010070954455,1.6079194323643853,3.7537193865873197,5.241474021515221,6.591897459372855,4.222934309910735,5.018310826276036,4.108491645685511,9.956511787594415,8.36003662165255,8.99519340810254,4.7436484321355,9.33852140077821,5.888075074387731,4.016937514305333,1.6365300984206914,1.012817578393225,0.07438773174639506,0.3032730601968414,2330820875
NA,NA,"Marshalltown, IA",Micropolitan,4984,2108,52354,25089,42772,62594,87230,148223,38.6,0.7172675521821632,0.6333017077798861,0.40180265654648956,0.8064516129032258,0.782258064516129,0.7338709677419355,0.7898481973434535,0.847721020150197,0.09978437058517362,0.032170917292487666,0.17036687572847867,76.36045401506311,13.58862840776493,0.28110745730348996,3.3785934019306247,1.9518404582581943,4.439376259679643,8.916761687571267,6.020524515393387,6.843134060921974,10.166150838898844,11.423684639192052,14.891676168757126,11.167942661671281,7.331812998859749,1.9302818048542107,1.927023945267959,1.3845903241570288,0.6760058641472553,10.803062388011076,6.517348102296791,86.21279507355457,0.3567763061433948,2.451004349738527,0,7.814867308538194,1.5712819510287863,61.62889921304636,33.26301317910306,5.108087607850574,8652,1.280113787892257,1.582362876700151,0.8534091919281714,1.1645479598186506,1.8490532491777047,1.1378789225708952,1.191216997066406,5.20935194239488,5.6627255756067205,6.631700595608499,6.9517290425815625,6.5250244466174765,7.1384123033158495,16.82816250333363,9.574184371944172,8.863010045337363,3.280291581473909,7.182860698728775,3.0402702462441105,2.8980353809227486,0.5067117077073519,0.3111387678904792,0.04444839541292559,0.29335940972530894,1482776067
NA,NA,"Martin, TN",Micropolitan,3558,1506,35845,14090,28308,44896,75199,127457,36.8,0.7158034528552457,0.545816733067729,0.32138114209827356,0.7583001328021248,0.7430278884462151,0.603585657370518,0.8366533864541833,0.7989269885700956,0.10219850711453231,0.07901796127828319,0.20893515506397745,87.0905449864111,6.587040480617937,0.1215848948648262,3.74767558289229,1.3874982119868402,1.0656558432270062,4.702096740709986,5.328350979170992,10.404124282056605,11.670472631651789,8.473462044149194,15.452217839595875,11.388485225935922,5.942495329042973,1.982561760431804,3.672756210642862,2.539616635526953,0.5207252093280742,11.192997024427376,6.73309805549789,88.5645119455892,0.15850600881869795,0.1613879362517652,0.02017349203147065,0.4322891149600853,1.2161733767543732,59.199999999999996,30.16516129032258,10.63483870967742,6936,1.9016903914590748,1.4790925266903914,1.846085409252669,3.280693950177936,2.780249110320285,3.636565836298932,1.4012455516014235,4.88211743772242,6.605871886120997,8.062722419928825,5.994217081850533,6.850533807829182,5.282473309608541,11.132117437722421,8.1961743772242,7.895907473309609,3.747775800711744,6.583629893238434,2.4354982206405698,3.692170818505338,0.5338078291814947,1.0120106761565837,0.4893238434163701,0.2780249110320285,1503105587
NA,NA,"Martinsville, VA",Micropolitan,5392,2541,33417,15215,26515,41984,67499,113731,45.2,0.9307359307359307,0.516332152695789,0.3168044077134986,0.8598976780794962,0.8559622195985832,1,0.9405745769382133,0.8749621326870646,0.06548015752802182,0.04191154195698273,0.22781580211335253,86.11699208029484,9.82905982905983,0.37246138163569353,0.5959382106171097,1.038971222457461,2.046577275935074,6.470769095620854,5.146923178284359,6.787016295515438,10.899986823033338,12.712258971318136,12.18430184038301,12.247551280361927,8.07572363508587,3.4391882988536038,3.128211885623929,0.9812447841173629,0.6087758597970747,7.881582992928362,9.436465059076733,68.82242710441496,0.07795517577392999,0.45873622666966496,0,2.2741923394048422,1.6100742073307848,50.4324533230273,37.168330290390074,12.39921638658262,6864,5.0401203610832495,1.925777331995988,1.7001003009027083,1.3440320962888668,1.0431293881644936,1.4142427281845538,1.2036108324974923,4.839518555667001,6.599799398194584,5.541624874623872,8.004012036108325,9.463390170511534,6.574724172517553,12.377131394182546,8.716148445336009,6.890672016048144,4.568706118355066,4.724172517552658,3.6860581745235708,1.745235707121364,1.168505516549649,0.6820461384152458,0.22066198595787362,0.526579739217653,1018634690
NA,NA,"Maryville, MO",Micropolitan,3973,1599,36237,14900,27200,45098,72901,116883,28.3,0.4271419637273296,0.2707942464040025,0.14884302689180737,0.44965603502188867,0.40212632895559725,0.37273295809881174,0.39462163852407756,0.7035579957632614,0.1374778435865289,0.10734512126583373,0.15329487771112135,77.75196568977842,10.051822730521803,0.13402430307362403,7.523230879199429,1.3491779842744818,3.1897784131522515,5.653391131581325,2.3480538246184413,5.189801017489991,12.863120503326408,11.59276317769951,14.473644600981366,11.842620187242241,5.1175532075017305,2.438363587103766,3.1066558294951685,1.8513501309491556,1.484090430175502,11.76134140100545,10.27424064541377,94.30374313186813,0.287603021978022,1.4380151098901097,0.14165521978021978,0.09443681318681318,0.9787087912087912,67.2599455483766,23.15006704864074,9.589987402982649,7200,2.0433958289445964,1.2639561828523278,2.085527701706341,3.7918685485569834,2.148725510848957,3.4126816937012854,1.4114177375184327,4.213187276174426,4.107857594270065,5.076890667790184,7.8365283336844325,4.25531914893617,3.1388245207499472,12.871287128712872,9.20581419844112,9.98525384453339,4.234253212555298,6.003791868548556,3.6444069938908785,5.5614072045502425,1.474615546661049,1.116494628186223,0.5055824731409311,0.6109121550452918,2271326597
NA,NA,"Mason City, IA",Micropolitan,6479,3015,45542,20993,36717,55956,88503,144969,43.9,0.5734660033167496,0.35754560530679935,0.16782752902155887,0.5306799336650083,0.5870646766169154,0.7071310116086236,0.6653399668325042,0.8789734674121342,0.07416480629037675,0.0339214098030306,0.1675981093104544,81.37247397428047,8.90232700551133,1.0295468462951622,3.869412124923454,1.182639314145744,3.643600734843846,6.600386306272145,4.151014942705803,5.90598300726398,8.685966180426359,14.367986348931733,16.197608693076113,12.505184324971264,7.721385488630035,2.1234995082297456,3.0880802000260696,1.038049982817666,2.1566791880458354,8.233300548649705,7.227245257083268,95.56500370558177,0.16577602683621329,1.0609665717517651,0,0.5051293053009323,1.5621952646565511,62.92612908186804,30.269475914628934,6.804395003503016,8004,1.4537654909437558,0.4408960915157293,1.3822688274547188,0.9413727359389895,0.8937082936129647,1.334604385128694,0.9711630123927549,3.8071973307912295,4.700905624404195,6.524070543374642,7.17349857006673,8.281696854146807,6.881553860819828,13.030266920877025,7.888465204957101,8.174451858913251,5.3979980934223075,7.959961868446139,5.761439466158246,3.78932316491897,1.876787416587226,0.9413727359389895,0.10724499523355577,0.2859866539561487,2508196661
NA,NA,"Mayfield, KY",Micropolitan,3164,1369,39529,16317,31567,49292,81644,137561,40.3,1.0233747260774289,0.8670562454346238,0.4039444850255661,0.9525200876552228,1.0715850986121256,1.1928414901387874,1.112490869247626,0.9069165430767157,0.053714439800458404,0.020142914925171902,0.21850135860098935,81.9844716410054,9.507829977628637,0.500065798131333,1.0790893538623503,1.3686011317278588,5.559942097644427,9.991550149068125,3.572852063836232,5.887792356870685,15.058272085200006,13.307718061954946,14.943481657446231,9.419192321795833,5.675748927825518,1.3328444111410487,2.0582561420850407,1.6325749724981267,0.5197455478851458,6.748720565023994,9.856033671858807,91.92277909802141,0.08811513711249366,0.2990574350484633,0,0.49931911030413073,2.5152866412111825,54.84653259192122,33.931852142174755,11.221615265904026,7116,2.9225385415681453,1.7402818499952708,0.9174311926605505,2.9414546486333113,2.005107348907595,3.06440934455689,3.177905986947886,7.405655916012485,6.090986474983449,5.797786815473375,7.840726378511302,6.6395535798732626,5.268135817648728,9.940414262744728,6.961127399981083,10.309278350515463,3.868343894826445,4.606072070367919,3.868343894826445,2.288848954885085,1.3808758157571173,0.6715218008133926,0.03783221413033198,0.2553674453797409,1429026036
NA,NA,"Maysville, KY",Micropolitan,1702,790,39783,17122,31300,49691,82466,139546,40.9,0.8924050632911392,0.5658227848101266,0.3848101265822785,0.8037974683544303,0.7569620253164557,0.9430379746835443,0.9531645569620253,0.8404267656268121,0.09695001739533805,0.04041516873477908,0.25070801472670634,81.95769390294484,12.525922853587723,0.6083229641918982,1.064565187335822,1.479330844739389,2.364164247200332,6.639367410336064,6.856820107314318,10.934764190906524,12.448460886755154,8.712228184128778,15.710251341428974,7.5120022592488,10.372776051962722,2.2620728607737925,1.7791584298220844,0.737079920926292,1.5334651228466536,5.489974583451002,9.011578650098842,89.93562478445799,0.11495574203931487,0.23565927118059546,0,0.045982296815725944,2.9658581446143235,54.505745931048835,33.388799334407985,12.105454734543185,6972,1.5546310488285526,1.4889424129625575,2.342894679220495,0.5255090869279615,2.1458287716225093,3.7880446682723887,2.452375738997153,5.386468141011605,5.298883293190278,5.736807532296913,7.006787825706152,5.780599956207576,5.4521567768776,10.13794613531859,9.130720385373332,10.860521129844537,2.561856798773812,8.211079483249398,4.707685570396322,2.3209984672651633,1.0291219619005911,1.532734836873221,0,0.5474052988832933,621929411
NA,NA,"McAlester, OK",Micropolitan,7448,3571,41339,16600,32191,52069,83594,140763,41.1,0.4416129935592271,0.3508821058527023,0.1772612713525623,0.49313917670120416,0.4122094651358163,0.4836180341640997,0.45085410249229907,0.833993155740455,0.09810105347916527,0.04471135565546087,0.20060803167420815,85.09303093691511,10.073764174832103,0.3412969283276451,1.2385775624793571,0.5780028624903667,2.6753275349554113,11.159512229505886,6.618735462042716,10.32776485514908,10.456051314583775,8.045393670261507,12.435328117290476,12.199901318108127,8.700923380559669,2.2922393740748572,2.5304856558821456,0.8303376330443363,1.549305702403609,4.007894551349827,8.844716994431522,72.1627598407784,9.586466165413533,0.5307386112339673,0.022114108801415303,1.7735515258735073,12.521008403361344,49.636985054705036,33.58343276639634,16.779582178898618,7296,2.6399155227032733,1.4481822295972244,2.4966058228993817,2.700256448936491,2.5418615175742945,3.409262332176799,2.896364459194449,4.40488761502489,6.4715643385125965,6.139689244229899,8.575954140896062,6.675214964549705,5.762558455272289,10.416352391009202,6.162317091567355,7.761351636747624,2.9944184643234273,5.566450445014331,4.291748378337608,3.6883391160054306,0.9277417408357217,1.0785940564187662,0.2187358575954141,0.7316337305777644,3381152482
NA,NA,"McAllen-Edinburg-Mission, TX",Metropolitan,40844,13568,34952,13395,26402,45386,75543,136765,28.6,3.40514445754717,2.323923938679245,1.1691479952830188,3.373599646226415,3.5047169811320753,3.2639298349056602,3.2015772405660377,0.880825833453382,0.08855039388586029,0.013043599133628021,0.217542542909027,79.22097026713693,10.604219131445944,0.23992238423307144,1.2349873384026422,4.366237141386086,4.333663737395319,6.110702522943114,5.296817331917393,3.2541943866156617,7.755807515142539,8.205834190246506,18.44856922147405,13.308268272446217,10.96405677000675,3.367037649763458,5.170846888269182,3.175347155020221,1.4046924621373407,6.426596340882584,7.111313441727941,91.1862775855078,0.3465819824489396,1.0334219111733318,0.008184046812747769,6.074794747825957,0.7624803613876672,34.30015060240964,40.77545180722891,24.924397590361448,7488,1.6622176659721342,1.4312246623308327,2.177458544411234,2.9722874964219383,3.31378435771297,4.221779910931228,3.8343507232677188,9.028697718694456,7.033637107994221,8.030168884510156,7.064258658909208,8.438234334746806,5.9399151916176836,10.85600548525173,6.5610001264803195,5.04323629852018,3.490191118418863,3.4136372411313993,2.0563037125302057,1.6342588586149738,0.5944574992843876,0.6257447360888292,0.2815851312399731,0.29556453491855333,4068610100
NA,NA,"McComb, MS",Micropolitan,4016,1864,31322,12262,23230,40497,66712,122858,39.3,1.1727467811158798,0.7505364806866953,0.49839055793991416,1.3149141630901287,1.2408798283261802,1.1491416309012876,1.171137339055794,0.8686986432256831,0.08157844448691,0.028549589145805465,0.2783300589390963,79.56995130491875,11.161569185314876,0.9739016249931608,1.4006675056081415,4.366143240137879,2.5277671390271927,23.645494055602054,5.306093638132884,4.66879770896147,8.39879397795682,10.764452601115268,13.293468725105628,7.6021740664925535,2.0823039457895107,0.9156087083665259,3.381096915366697,1.1092175982413859,1.6194576934324234,8.75676874829836,8.457279996773186,48.83948388067562,0.2915397058270323,0.39687018019034725,0.011285407967498025,0.24827897528495657,0.4589399240115864,44.42662389735365,41.41855346448497,14.154822638161374,6168,8.523806174836485,2.1520500738448556,1.884802025458893,3.3124692313102186,3.7977354244320978,4.712005063647232,2.1590829172234334,5.042548702440397,6.44208453477741,5.126942822983333,9.12863070539419,7.911948800900204,3.3616991349602645,8.882481187143961,5.274632533933469,6.139672269498559,2.9748927491384767,5.54891342569801,3.3687319783388423,2.566987833180955,0.6540544342077502,0.4641676629861453,0.23911667487165061,0.3305436387931641,2950301336
NA,NA,"McMinnville, TN",Micropolitan,3274,1445,34592,15322,27816,44682,71239,123855,39.5,1.0048442906574395,0.6975778546712803,0.3958477508650519,1.193771626297578,1.069204152249135,1.1557093425605536,1.0671280276816608,0.8888747583680944,0.07475328110692847,0.0197629463831519,0.2359274140429456,82.26896112173358,11.440407903123008,0.15296367112810708,1.5168897386870617,1.383046526449968,3.2377310388782665,12.926281111716012,6.911233022041682,7.3565336348534975,9.873389449586108,13.254323882909668,13.413459525105742,7.300696567416279,3.5205271019166076,2.9775116210896604,2.3563242458506077,1.129304688917738,0.7593841171461675,6.019235869732122,12.203191088404038,91.65224371033686,0.19063385757644166,0.5618682118042492,0.030100082775227632,2.666365665838914,3.298467404118695,50.80667854797861,37.41206265828721,11.781258793734171,6444,1.665278934221482,0.4163197335553705,2.053844018873161,1.7948006291053753,1.1841983532241651,3.025256730502359,2.2111203626607456,5.61569062818022,6.392820797483578,5.837727819409752,8.992506244796003,7.88232028864835,7.299472661670831,10.528263484133591,8.196872976223517,6.651864187251364,4.1539457859191415,6.022758812101027,3.6266074567490056,2.969747432694976,1.5820149875104081,0.9899158108983255,0.7308724211305393,0.175779443056712,1120635693
NA,NA,"McPherson, KS",Micropolitan,3791,1560,55437,28063,44496,67019,100702,159104,41.6,0.6865384615384615,0.40576923076923077,0.2987179487179487,0.7051282051282052,0.7346153846153847,0.7647435897435897,0.7480769230769231,0.8600574017082195,0.07738856806943532,0.03948960890763858,0.1384839044652129,80.57237936772047,10.123128119800333,0.04658901830282862,4.0732113144758735,1.3244592346089852,3.8602329450915143,5.608878224355129,5.066486702659468,5.366426714657068,9.223155368926214,14.144671065786843,15.596880623875226,17.406518696260747,6.691161767646471,3.3568286342731457,4.326634673065387,1.7646470705858828,0.8473305338932214,3.336832633473305,7.266046790641871,95.24703152722806,0.6619353077657977,0.8495973795550702,0,0.982666848642009,1.3170465401938038,68.89401630518381,24.467005076142133,6.6389786186740505,8964,1.5205327413984462,1.2985571587125415,1.8091009988901219,1.6426193118756938,0.34406215316315203,0.5438401775804662,0.42175360710321863,2.519422863485017,2.2752497225305217,4.062153163152053,5.271920088790233,4.783573806881243,7.536071032186459,14.605993340732521,13.196448390677027,11.132075471698114,7.769145394006658,9.078801331853496,5.6270810210876805,3.029966703662597,0.776914539400666,0.4550499445061043,0.1331853496115427,0.1664816870144284,2326520576
NA,NA,"Meadville, PA",Micropolitan,17364,7921,43622,19426,34908,52918,81604,134770,42.1,0.3515970205782098,0.2575432394899634,0.10819340992298952,0.379623784875647,0.4197702310314354,0.4517106425956319,0.4355510667844969,0.8725740727950825,0.07586849920574626,0.03355434307157493,0.22119131722880583,76.52358529083536,11.804893981872125,0.17692370505457417,5.413865374669969,1.630419989656768,4.450311657911212,6.906899171893312,6.954550723144487,7.711824024109109,10.683606578489831,10.577356497997346,12.624441382152563,10.86584156503149,8.599817121073576,3.3156464512473116,2.611176220588046,2.215797133179646,1.0180689530825402,8.564400427576082,7.351217690316432,95.98865616564731,0.058085898793863396,0.413434926709263,0.009111513536292297,0.15717360850104212,1.5546519971298733,55.577509427906605,32.98162561181096,11.440864960282436,7920,3.782689912826899,1.8991282689912827,1.2725716064757162,1.7434620174346203,1.4632627646326275,1.4788293897882938,1.1363636363636365,3.49859900373599,4.790628891656288,6.004825653798256,6.343399750933997,7.9389788293897885,6.888231631382316,13.301681195516812,8.421544209215442,10.27008094645081,4.946295143212952,5.806351183063512,3.5414072229140725,2.5957347447073476,1.0896637608966375,1.0079389788293898,0.43586550435865506,0.3424657534246575,2621846809
NA,NA,"Medford, OR",Metropolitan,13532,5998,44086,19092,35158,54664,85423,150948,42.7,1.144381460486829,0.8507835945315105,0.40363454484828276,1.2514171390463489,1.191730576858953,1.215405135045015,1.2932644214738247,0.8066698888351861,0.12749534982497768,0.025469777523909956,0.19131671321325167,76.86788276871452,8.125989124097146,1.458846487940123,3.650685991027975,2.779661823677102,7.1169338045431285,6.526470154950514,4.302990531545889,5.448044034338213,8.321726553188071,8.938448352060426,14.516399041101394,13.09244800385702,8.668925524648783,4.249755587995018,5.749708714459816,4.073645020021695,1.8210368425986687,8.323065797050985,5.966666220252045,91.61983319053358,0.7972582448701006,0.9991141575056999,0.31270724115730725,1.581446682447249,3.9751576848046546,51.266807350819185,35.1005516147623,13.632641034418508,11460,3.053052087152865,1.7175830325954802,1.3238898431016848,1.5091572263928825,1.028619950981338,1.4995078835131328,0.34930621224694597,0.86458112202559,0.9552849450952391,0.7429994017407414,0.7237007159812416,0.8337032248103905,1.5303857807283323,4.571858656425498,6.837524364590772,9.006696643958547,8.391068568230503,14.73454657737808,11.926587799370862,13.204160796649747,5.972943242565181,6.430322095065326,1.839164752880329,0.953355076519289,7209372699
