date,season,team,elo
1975-02-07,1975,ATL,1442.8905
1975-02-07,1975,BOS,1669.9623
1975-02-07,1975,BUF,1554.9098
1975-02-07,1975,CHI,1561.6331
1975-02-07,1975,DET,1495.5237
1975-02-07,1975,DNA,1603.4563
1975-02-07,1975,HOU,1479.5485
1975-02-07,1975,INA,1514.3313
1975-02-07,1975,KEN,1622.8402
1975-02-07,1975,LAL,1402.3112
1975-02-07,1975,MIL,1526.1146
1975-02-07,1975,MMS,1325.2673
1975-02-07,1975,NOJ,1197.5253
1975-02-07,1975,NYA,1658.9373
1975-02-07,1975,PHI,1438.2415
1975-02-07,1975,SAA,1616.3544
1975-02-07,1975,SDA,1380.5017
1975-02-07,1975,SEA,1414.1963
1975-02-07,1975,VIR,1291.871
1975-02-07,1975,WSB,1609.4666
1975-02-08,1975,ATL,1427.5182
1975-02-08,1975,BOS,1682.0247
1975-02-08,1975,CLE,1437.9587
1975-02-08,1975,DNA,1594.0342
1975-02-08,1975,GSW,1514.2087
1975-02-08,1975,INA,1517.859
1975-02-08,1975,KCO,1490.5525
1975-02-08,1975,KEN,1626.7841
1975-02-08,1975,MMS,1333.2128
1975-02-08,1975,NOJ,1212.8976
1975-02-08,1975,NYK,1438.8046
1975-02-08,1975,PHO,1428.4083
1975-02-08,1975,POR,1432.1797
1975-02-08,1975,SAA,1625.7765
1975-02-08,1975,SSL,1361.3351
1975-02-08,1975,UTS,1431.8472
1975-02-08,1975,VIR,1283.9255
1975-02-08,1975,WSB,1601.0345
1975-02-09,1975,BOS,1684.8235
1975-02-09,1975,BUF,1561.525
1975-02-09,1975,CHI,1548.9778
1975-02-09,1975,DET,1497.2562
1975-02-09,1975,HOU,1492.0109
1975-02-09,1975,INA,1503.7063
1975-02-09,1975,KEN,1630.4521
1975-02-09,1975,LAL,1400.5786
1975-02-09,1975,NYA,1660.7275
1975-02-09,1975,NYK,1436.0057
1975-02-09,1975,PHI,1450.8967
1975-02-09,1975,POR,1419.7173
1975-02-09,1975,SAA,1628.8048
1975-02-09,1975,SDA,1377.4734
1975-02-09,1975,SEA,1407.5811
1975-02-09,1975,SSL,1375.4878
1975-02-09,1975,UTS,1428.1791
1975-02-09,1975,VIR,1282.1353
1975-02-10,1975,ATL,1415.3068
1975-02-10,1975,DET,1487.343
1975-02-10,1975,MIL,1536.0278
1975-02-10,1975,NOJ,1225.109
1975-02-10,1975,UTS,1435.2239
1975-02-10,1975,VIR,1275.0905
1975-02-11,1975,BUF,1566.5083
1975-02-11,1975,CHI,1554.6569
1975-02-11,1975,CLE,1440.8749
1975-02-11,1975,GSW,1504.8306
1975-02-11,1975,HOU,1501.389
1975-02-11,1975,LAL,1395.5953
1975-02-11,1975,NOJ,1222.1929
1975-02-11,1975,NYK,1430.3267
1975-02-12,1975,BOS,1679.2939
1975-02-12,1975,BUF,1553.1953
1975-02-12,1975,CHI,1566.3126
1975-02-12,1975,CLE,1448.8839
1975-02-12,1975,DET,1475.6873
1975-02-12,1975,DNA,1598.8196
1975-02-12,1975,HOU,1497.4387
1975-02-12,1975,KCO,1496.082
1975-02-12,1975,KEN,1646.5649
1975-02-12,1975,MIL,1532.9114
1975-02-12,1975,MMS,1326.2274
1975-02-12,1975,PHI,1442.8877
1975-02-12,1975,PHO,1441.7213
1975-02-12,1975,SAA,1612.692
1975-02-12,1975,SDA,1372.688
1975-02-12,1975,SEA,1411.5314
1975-02-12,1975,SSL,1380.2982
1975-02-12,1975,UTS,1442.2092
1975-02-12,1975,VIR,1270.28
1975-02-12,1975,WSB,1604.151
1975-02-13,1975,CLE,1453.6031
1975-02-13,1975,DNA,1603.8927
1975-02-13,1975,GSW,1500.1113
1975-02-13,1975,INA,1504.6823
1975-02-13,1975,MMS,1338.7207
1975-02-13,1975,SSL,1367.8049
1975-02-13,1975,UTS,1437.1361
1975-02-13,1975,VIR,1269.3041
1975-02-14,1975,ATL,1408.7125
1975-02-14,1975,BOS,1683.6373
1975-02-14,1975,BUF,1526.522
1975-02-14,1975,CHI,1573.7744
1975-02-14,1975,CLE,1449.7382
1975-02-14,1975,DET,1471.9779
1975-02-14,1975,GSW,1492.6495
1975-02-14,1975,HOU,1467.6215
1975-02-14,1975,KCO,1522.7554
1975-02-14,1975,LAL,1402.1896
1975-02-14,1975,MIL,1536.7764
1975-02-14,1975,MMS,1317.1128
1975-02-14,1975,NOJ,1252.0101
1975-02-14,1975,NYA,1642.4794
1975-02-14,1975,PHI,1446.597
1975-02-14,1975,PHO,1437.3779
1975-02-14,1975,POR,1422.8226
1975-02-14,1975,SDA,1390.9362
1975-02-14,1975,SEA,1408.426
1975-02-14,1975,VIR,1290.912
1975-02-15,1975,ATL,1418.2603
1975-02-15,1975,BOS,1686.0673
1975-02-15,1975,DET,1458.1599
1975-02-15,1975,DNA,1607.7572
1975-02-15,1975,GSW,1502.7961
1975-02-15,1975,INA,1505.9423
1975-02-15,1975,KCO,1536.5734
1975-02-15,1975,KEN,1642.7004
1975-02-15,1975,MMS,1315.8528
1975-02-15,1975,NYK,1426.7194
1975-02-15,1975,PHI,1436.4504
1975-02-15,1975,PHO,1427.8302
1975-02-15,1975,POR,1420.3927
1975-02-15,1975,SSL,1361.3087
1975-02-15,1975,UTS,1443.6323
1975-02-15,1975,WSB,1607.7583
1975-02-16,1975,BUF,1522.7455
1975-02-16,1975,CHI,1577.5509
1975-02-16,1975,CLE,1454.8094
1975-02-16,1975,DET,1455.5801
1975-02-16,1975,DNA,1611.4965
1975-02-16,1975,HOU,1462.5502
1975-02-16,1975,KCO,1539.1532
1975-02-16,1975,KEN,1631.3986
1975-02-16,1975,LAL,1390.8375
1975-02-16,1975,MIL,1528.3466
1975-02-16,1975,NOJ,1260.4399
1975-02-16,1975,NYA,1638.7401
1975-02-16,1975,NYK,1422.1392
1975-02-16,1975,SAA,1600.8201
1975-02-16,1975,SDA,1402.238
1975-02-16,1975,SEA,1419.7781
1975-02-16,1975,SSL,1373.1807
1975-02-16,1975,WSB,1612.3385
1975-02-17,1975,INA,1509.5106
1975-02-17,1975,MMS,1311.2338
1975-02-17,1975,NYA,1640.201
1975-02-17,1975,SSL,1369.6123
1975-02-17,1975,UTS,1448.2513
1975-02-17,1975,VIR,1289.451
1975-02-18,1975,BUF,1528.4675
1975-02-18,1975,CHI,1582.2848
1975-02-18,1975,CLE,1442.7047
1975-02-18,1975,GSW,1499.0372
1975-02-18,1975,HOU,1472.7871
1975-02-18,1975,KEN,1636.2821
1975-02-18,1975,LAL,1386.1036
1975-02-18,1975,MIL,1540.4513
1975-02-18,1975,NOJ,1280.1488
1975-02-18,1975,NYK,1425.8981
1975-02-18,1975,PHI,1416.7416
1975-02-18,1975,PHO,1422.1082
1975-02-18,1975,POR,1410.1558
1975-02-18,1975,VIR,1284.5675
1975-02-19,1975,BOS,1653.2001
1975-02-19,1975,DET,1435.1978
1975-02-19,1975,DNA,1591.8481
1975-02-19,1975,INA,1512.1068
1975-02-19,1975,KCO,1544.8325
1975-02-19,1975,KEN,1637.6879
1975-02-19,1975,LAL,1380.4243
1975-02-19,1975,MMS,1304.6323
1975-02-19,1975,NYA,1661.7823
1975-02-19,1975,NYK,1446.2804
1975-02-19,1975,PHO,1417.4647
1975-02-19,1975,SAA,1579.2388
1975-02-19,1975,SDA,1408.8395
1975-02-19,1975,SEA,1452.6453
1975-02-19,1975,SSL,1368.2065
1975-02-19,1975,UTS,1467.8997
1975-02-19,1975,VIR,1281.9713
1975-02-19,1975,WSB,1616.9819
1975-02-20,1975,ATL,1414.7334
1975-02-20,1975,CLE,1456.8771
1975-02-20,1975,GSW,1502.5641
1975-02-20,1975,NOJ,1293.0984
1975-02-20,1975,POR,1397.2062
1975-02-20,1975,WSB,1602.8096
1975-02-21,1975,ATL,1412.0237
1975-02-21,1975,BUF,1532.1273
1975-02-21,1975,CHI,1588.3472
1975-02-21,1975,DET,1420.5051
1975-02-21,1975,GSW,1513.2701
1975-02-21,1975,HOU,1480.6244
1975-02-21,1975,KEN,1626.2908
1975-02-21,1975,LAL,1369.7183
1975-02-21,1975,MIL,1534.3889
1975-02-21,1975,NOJ,1298.3713
1975-02-21,1975,PHI,1408.9043
1975-02-21,1975,PHO,1412.1918
1975-02-21,1975,POR,1393.5464
1975-02-21,1975,SDA,1420.2366
1975-02-21,1975,SEA,1455.355
1975-02-21,1975,WSB,1617.5022
1975-02-22,1975,BOS,1644.2982
1975-02-22,1975,BUF,1540.9829
1975-02-22,1975,GSW,1522.172
1975-02-22,1975,INA,1515.5311
1975-02-22,1975,KEN,1622.3563
1975-02-22,1975,MMS,1313.7766
1975-02-22,1975,NYA,1666.3043
1975-02-22,1975,NYK,1437.4248
1975-02-22,1975,SAA,1583.1732
1975-02-22,1975,SDA,1415.7146
1975-02-22,1975,SSL,1364.7822
1975-02-22,1975,VIR,1272.827
1975-02-23,1975,ATL,1407.8267
1975-02-23,1975,BOS,1647.2723
1975-02-23,1975,CLE,1461.0742
1975-02-23,1975,DNA,1595.522
1975-02-23,1975,HOU,1467.7833
1975-02-23,1975,KEN,1618.6825
1975-02-23,1975,LAL,1366.7441
1975-02-23,1975,MIL,1515.8672
1975-02-23,1975,MMS,1311.9507
1975-02-23,1975,NOJ,1311.2124
1975-02-23,1975,NYA,1668.1302
1975-02-23,1975,PHI,1429.2742
1975-02-23,1975,PHO,1430.7135
1975-02-23,1975,POR,1390.6779
1975-02-23,1975,SDA,1405.933
1975-02-23,1975,SEA,1434.9851
1975-02-23,1975,VIR,1282.6086
1975-02-23,1975,WSB,1620.3707
1975-02-24,1975,INA,1520.1213
1975-02-24,1975,KEN,1621.0012
1975-02-24,1975,MMS,1309.632
1975-02-24,1975,NYA,1659.3242
1975-02-24,1975,SDA,1401.3428
1975-02-24,1975,UTS,1476.7057
1975-02-25,1975,BUF,1524.5793
1975-02-25,1975,CHI,1594.5992
1975-02-25,1975,CLE,1447.9673
1975-02-25,1975,GSW,1499.37
1975-02-25,1975,HOU,1480.8903
1975-02-25,1975,KCO,1548.1011
1975-02-25,1975,MIL,1512.5986
1975-02-25,1975,NOJ,1304.9603
1975-02-25,1975,NYK,1431.7603
1975-02-25,1975,PHI,1415.5033
1975-02-25,1975,PHO,1453.5155
1975-02-25,1975,POR,1404.4487
1975-02-25,1975,SEA,1440.6497
1975-02-25,1975,WSB,1636.7743
1975-02-26,1975,BOS,1650.6747
1975-02-26,1975,CLE,1440.4001
1975-02-26,1975,DET,1436.4121
1975-02-26,1975,DNA,1616.391
1975-02-26,1975,INA,1518.1288
1975-02-26,1975,KEN,1622.9938
1975-02-26,1975,LAL,1361.7356
1975-02-26,1975,MIL,1496.6917
1975-02-26,1975,MMS,1316.7107
1975-02-26,1975,NYA,1638.4552
1975-02-26,1975,NYK,1428.3579
1975-02-26,1975,PHO,1461.0826
1975-02-26,1975,POR,1409.4573
1975-02-26,1975,SDA,1409.0089
1975-02-26,1975,SEA,1438.7258
1975-02-26,1975,SSL,1357.7035
1975-02-26,1975,UTS,1469.0396
1975-02-26,1975,WSB,1638.6981
1975-02-27,1975,ATL,1396.2576
1975-02-27,1975,BUF,1526.8448
1975-02-27,1975,CHI,1606.1683
1975-02-27,1975,NOJ,1302.6948
1975-02-27,1975,SSL,1369.7427
1975-02-27,1975,VIR,1270.5695
1975-02-28,1975,BOS,1651.9388
1975-02-28,1975,BUF,1510.4791
1975-02-28,1975,CHI,1591.429
1975-02-28,1975,CLE,1434.5632
1975-02-28,1975,DET,1433.7644
1975-02-28,1975,DNA,1604.9592
1975-02-28,1975,GSW,1493.2964
1975-02-28,1975,HOU,1495.6296
1975-02-28,1975,INA,1505.462
1975-02-28,1975,KCO,1534.814
1975-02-28,1975,LAL,1367.5725
1975-02-28,1975,MIL,1495.4275
1975-02-28,1975,MMS,1328.1425
1975-02-28,1975,NOJ,1315.9819
1975-02-28,1975,NYA,1639.8446
1975-02-28,1975,NYK,1444.7236
1975-02-28,1975,PHI,1418.4833
1975-02-28,1975,PHO,1467.1563
1975-02-28,1975,SAA,1587.1729
1975-02-28,1975,SDA,1421.6757
1975-02-28,1975,SEA,1435.7458
1975-02-28,1975,SSL,1368.3533
1975-02-28,1975,UTS,1465.0399
1975-02-28,1975,WSB,1641.3458
1975-03-01,1975,ATL,1410.2976
1975-03-01,1975,BUF,1505.9769
1975-03-01,1975,CHI,1586.4946
1975-03-01,1975,CLE,1427.7242
1975-03-01,1975,DET,1438.6987
1975-03-01,1975,DNA,1580.6334
1975-03-01,1975,GSW,1500.1354
1975-03-01,1975,HOU,1498.7983
1975-03-01,1975,INA,1529.7878
1975-03-01,1975,KCO,1520.7739
1975-03-01,1975,KEN,1630.8936
1975-03-01,1975,MIL,1499.9297
1975-03-01,1975,NOJ,1312.8132
1975-03-01,1975,NYA,1631.9448
1975-03-01,1975,NYK,1433.1276
1975-03-01,1975,PHI,1430.0793
1975-03-01,1975,SAA,1589.5796
1975-03-01,1975,VIR,1268.1627
1975-03-02,1975,BOS,1632.5562
1975-03-02,1975,DET,1433.996
1975-03-02,1975,DNA,1591.8022
1975-03-02,1975,GSW,1475.9944
1975-03-02,1975,HOU,1503.2635
1975-03-02,1975,INA,1531.9027
1975-03-02,1975,KCO,1525.4767
1975-03-02,1975,KEN,1619.8989
1975-03-02,1975,LAL,1365.6072
1975-03-02,1975,MMS,1320.576
1975-03-02,1975,NYA,1639.5112
1975-03-02,1975,NYK,1428.855
1975-03-02,1975,PHI,1434.3519
1975-03-02,1975,PHO,1462.691
1975-03-02,1975,POR,1433.5983
1975-03-02,1975,SAA,1600.5742
1975-03-02,1975,SDA,1410.5068
1975-03-02,1975,SEA,1455.1285
1975-03-02,1975,SSL,1366.2384
1975-03-02,1975,UTS,1472.053
1975-03-02,1975,VIR,1261.1497
1975-03-02,1975,WSB,1643.3112
1975-03-04,1975,ATL,1416.6183
1975-03-04,1975,BOS,1641.3839
1975-03-04,1975,BUF,1510.4149
1975-03-04,1975,CHI,1572.5068
1975-03-04,1975,CLE,1417.4591
1975-03-04,1975,DET,1426.5244
1975-03-04,1975,DNA,1594.1865
1975-03-04,1975,GSW,1489.9822
1975-03-04,1975,KCO,1528.627
1975-03-04,1975,LAL,1359.2865
1975-03-04,1975,MIL,1507.4012
1975-03-04,1975,MMS,1318.1918
1975-03-04,1975,NYA,1642.5045
1975-03-04,1975,NYK,1420.0272
1975-03-04,1975,PHO,1459.5408
1975-03-04,1975,POR,1443.8634
1975-03-04,1975,SDA,1402.5852
1975-03-04,1975,SEA,1450.6906
1975-03-04,1975,SSL,1363.2451
1975-03-04,1975,UTS,1479.9746
1975-03-05,1975,ATL,1414.9958
1975-03-05,1975,BOS,1647.6721
1975-03-05,1975,INA,1543.6199
1975-03-05,1975,KEN,1608.1818
1975-03-05,1975,LAL,1353.0048
1975-03-05,1975,NOJ,1319.095
1975-03-05,1975,NYA,1632.7346
1975-03-05,1975,PHI,1428.0637
1975-03-05,1975,SAA,1610.3441
1975-03-05,1975,SDA,1409.0483
1975-03-05,1975,UTS,1473.5115
1975-03-05,1975,WSB,1644.9336
1975-03-06,1975,ATL,1420.7505
1975-03-06,1975,BUF,1507.9323
1975-03-06,1975,CHI,1553.5681
1975-03-06,1975,DNA,1600.9276
1975-03-06,1975,GSW,1484.2275
1975-03-06,1975,INA,1557.9275
1975-03-06,1975,KCO,1531.1096
1975-03-06,1975,MIL,1512.7242
1975-03-06,1975,PHO,1478.4795
1975-03-06,1975,SEA,1445.3676
1975-03-06,1975,SSL,1356.504
1975-03-06,1975,UTS,1459.2039
1975-03-07,1975,CHI,1556.7808
1975-03-07,1975,CLE,1413.7168
1975-03-07,1975,DNA,1610.9917
1975-03-07,1975,GSW,1477.2367
1975-03-07,1975,HOU,1507.0059
1975-03-07,1975,INA,1552.1962
1975-03-07,1975,KEN,1611.9583
1975-03-07,1975,LAL,1349.7921
1975-03-07,1975,NOJ,1326.0858
1975-03-07,1975,NYA,1635.2345
1975-03-07,1975,PHO,1464.9347
1975-03-07,1975,POR,1457.4082
1975-03-07,1975,SAA,1600.28
1975-03-07,1975,SDA,1414.7797
1975-03-07,1975,SSL,1354.0042
1975-03-07,1975,VIR,1257.3732
1975-03-08,1975,ATL,1425.7021
1975-03-08,1975,BUF,1517.0979
1975-03-08,1975,CHI,1549.0659
1975-03-08,1975,DET,1416.078
1975-03-08,1975,DNA,1618.3857
1975-03-08,1975,HOU,1515.6044
1975-03-08,1975,KCO,1520.0499
1975-03-08,1975,KEN,1622.3254
1975-03-08,1975,MIL,1503.5586
1975-03-08,1975,MMS,1313.4814
1975-03-08,1975,NOJ,1321.1342
1975-03-08,1975,NYA,1624.8673
1975-03-08,1975,NYK,1430.4736
1975-03-08,1975,PHI,1417.5905
1975-03-08,1975,PHO,1456.3362
1975-03-08,1975,POR,1465.123
1975-03-08,1975,SAA,1592.886
1975-03-08,1975,SEA,1456.4272
1975-03-08,1975,SSL,1359.6642
1975-03-08,1975,UTS,1463.9142
1975-03-08,1975,VIR,1251.7131
1975-03-08,1975,WSB,1655.4069
1975-03-09,1975,BOS,1639.1526
1975-03-09,1975,CLE,1407.564
1975-03-09,1975,DET,1424.614
1975-03-09,1975,GSW,1485.7562
1975-03-09,1975,HOU,1494.3662
1975-03-09,1975,INA,1571.204
1975-03-09,1975,KCO,1511.5139
1975-03-09,1975,KEN,1604.1384
1975-03-09,1975,LAL,1371.0303
1975-03-09,1975,MMS,1310.2993
1975-03-09,1975,NOJ,1327.287
1975-03-09,1975,NYA,1626.821
1975-03-09,1975,PHI,1446.969
1975-03-09,1975,SAA,1573.8782
1975-03-09,1975,SDA,1417.9618
1975-03-09,1975,SSL,1377.8512
1975-03-09,1975,VIR,1249.7594
1975-03-09,1975,WSB,1626.0283
1975-03-10,1975,KCO,1505.7068
1975-03-10,1975,MIL,1509.3657
1975-03-11,1975,ATL,1417.9573
1975-03-11,1975,BOS,1647.1694
1975-03-11,1975,CHI,1541.0491
1975-03-11,1975,CLE,1412.0145
1975-03-11,1975,DET,1418.092
1975-03-11,1975,DNA,1619.5665
1975-03-11,1975,GSW,1507.562
1975-03-11,1975,HOU,1483.4706
1975-03-11,1975,LAL,1377.5522
1975-03-11,1975,MIL,1487.5599
1975-03-11,1975,NOJ,1322.8364
1975-03-11,1975,NYK,1435.7206
1975-03-11,1975,PHO,1451.0892
1975-03-11,1975,SEA,1467.3229
1975-03-11,1975,VIR,1248.5786
1975-03-11,1975,WSB,1633.7732
1975-03-12,1975,BOS,1649.0938
1975-03-12,1975,DNA,1614.5486
1975-03-12,1975,HOU,1476.6661
1975-03-12,1975,KEN,1609.1564
1975-03-12,1975,MMS,1326.5198
1975-03-12,1975,NYA,1637.8915
1975-03-12,1975,PHI,1451.0023
1975-03-12,1975,PHO,1449.1649
1975-03-12,1975,POR,1461.0897
1975-03-12,1975,SDA,1420.9497
1975-03-12,1975,SSL,1366.7808
1975-03-12,1975,UTS,1447.6937
1975-03-12,1975,VIR,1245.5907
1975-03-12,1975,WSB,1640.5776
1975-03-13,1975,ATL,1402.2909
1975-03-13,1975,BUF,1538.4788
1975-03-13,1975,CLE,1421.0237
1975-03-13,1975,GSW,1486.1812
1975-03-13,1975,LAL,1368.5431
1975-03-13,1975,MIL,1503.2263
1975-03-13,1975,NYA,1652.5012
1975-03-13,1975,NYK,1444.8369
1975-03-13,1975,POR,1451.9734
1975-03-13,1975,SAA,1559.2684
1975-03-14,1975,BOS,1650.835
1975-03-14,1975,BUF,1523.7941
1975-03-14,1975,CHI,1543.1078
1975-03-14,1975,DET,1416.0333
1975-03-14,1975,DNA,1627.5741
1975-03-14,1975,HOU,1461.8433
1975-03-14,1975,INA,1575.0145
1975-03-14,1975,KCO,1510.2806
1975-03-14,1975,KEN,1599.453
1975-03-14,1975,LAL,1376.4481
1975-03-14,1975,MIL,1495.3213
1975-03-14,1975,MMS,1336.2231
1975-03-14,1975,NYA,1639.4757
1975-03-14,1975,NYK,1459.6598
1975-03-14,1975,PHI,1458.2823
1975-03-14,1975,PHO,1441.8849
1975-03-14,1975,POR,1450.2322
1975-03-14,1975,SAA,1561.135
1975-03-14,1975,SEA,1482.0076
1975-03-14,1975,UTS,1443.8832
1975-03-14,1975,VIR,1243.7241
1975-03-14,1975,WSB,1636.0038
1975-03-15,1975,ATL,1388.7314
1975-03-15,1975,CLE,1409.7568
1975-03-15,1975,GSW,1502.5332
1975-03-15,1975,INA,1579.713
1975-03-15,1975,KEN,1609.3063
1975-03-15,1975,MMS,1331.5247
1975-03-15,1975,NOJ,1336.3959
1975-03-15,1975,PHI,1469.5492
1975-03-15,1975,SAA,1565.0709
1975-03-15,1975,SDA,1411.0964
1975-03-15,1975,SEA,1465.6555
1975-03-15,1975,UTS,1439.9473
1975-03-16,1975,ATL,1393.3979
1975-03-16,1975,BOS,1652.6559
1975-03-16,1975,BUF,1516.1813
1975-03-16,1975,CHI,1523.6339
1975-03-16,1975,CLE,1415.0718
1975-03-16,1975,DNA,1631.0071
1975-03-16,1975,GSW,1487.099
1975-03-16,1975,HOU,1460.0223
1975-03-16,1975,INA,1581.4108
1975-03-16,1975,KEN,1605.8733
1975-03-16,1975,LAL,1391.8823
1975-03-16,1975,MIL,1514.7952
1975-03-16,1975,MMS,1326.3694
1975-03-16,1975,NOJ,1331.0809
1975-03-16,1975,NYA,1642.1642
1975-03-16,1975,NYK,1456.0314
1975-03-16,1975,PHO,1437.2184
1975-03-16,1975,POR,1457.845
1975-03-16,1975,SEA,1469.2839
1975-03-16,1975,SSL,1371.936
1975-03-16,1975,UTS,1437.2588
1975-03-16,1975,VIR,1242.0264
1975-03-17,1975,INA,1576.8435
1975-03-17,1975,NYA,1646.7314
1975-03-18,1975,ATL,1390.9948
1975-03-18,1975,BOS,1663.7805
1975-03-18,1975,BUF,1509.0737
1975-03-18,1975,CHI,1530.6273
1975-03-18,1975,CLE,1434.0764
1975-03-18,1975,DET,1404.9087
1975-03-18,1975,GSW,1498.6868
1975-03-18,1975,HOU,1467.1299
1975-03-18,1975,KCO,1512.6838
1975-03-18,1975,LAL,1380.8307
1975-03-18,1975,MIL,1508.2415
1975-03-18,1975,NYK,1467.083
1975-03-18,1975,PHI,1462.5558
1975-03-18,1975,PHO,1425.6306
1975-03-18,1975,POR,1464.3987
1975-03-18,1975,WSB,1616.9991
1975-03-19,1975,BOS,1651.8666
1975-03-19,1975,DNA,1632.1497
1975-03-19,1975,INA,1566.0071
1975-03-19,1975,KEN,1594.3938
1975-03-19,1975,MIL,1505.058
1975-03-19,1975,MMS,1347.744
1975-03-19,1975,NOJ,1352.4667
1975-03-19,1975,NYA,1657.5679
1975-03-19,1975,NYK,1475.6987
1975-03-19,1975,PHI,1441.17
1975-03-19,1975,PHO,1417.0149
1975-03-19,1975,SAA,1573.4885
1975-03-19,1975,SDA,1389.7218
1975-03-19,1975,SEA,1472.4674
1975-03-19,1975,SSL,1363.5184
1975-03-19,1975,UTS,1448.7383
1975-03-19,1975,VIR,1240.8838
1975-03-19,1975,WSB,1628.9131
1975-03-20,1975,CHI,1524.3829
1975-03-20,1975,CLE,1440.3208
1975-03-20,1975,GSW,1501.4427
1975-03-20,1975,KCO,1515.0229
1975-03-20,1975,NOJ,1350.1276
1975-03-20,1975,POR,1461.6427
1975-03-21,1975,ATL,1385.1672
1975-03-21,1975,BOS,1654.8801
1975-03-21,1975,BUF,1506.0602
1975-03-21,1975,CHI,1529.3265
1975-03-21,1975,DET,1414.4393
1975-03-21,1975,HOU,1457.5992
1975-03-21,1975,INA,1569.2344
1975-03-21,1975,KCO,1510.0793
1975-03-21,1975,KEN,1587.9993
1975-03-21,1975,LAL,1386.2505
1975-03-21,1975,MMS,1360.5037
1975-03-21,1975,NOJ,1344.4838
1975-03-21,1975,NYA,1663.9624
1975-03-21,1975,PHI,1446.9976
1975-03-21,1975,PHO,1409.3516
1975-03-21,1975,POR,1469.306
1975-03-21,1975,SAA,1575.4159
1975-03-21,1975,SDA,1386.4945
1975-03-21,1975,SEA,1467.0476
1975-03-21,1975,UTS,1435.9786
1975-03-21,1975,VIR,1238.9564
1975-03-21,1975,WSB,1634.5569
1975-03-22,1975,ATL,1390.6327000000001
1975-03-22,1975,BOS,1661.9833
1975-03-22,1975,BUF,1509.8151
1975-03-22,1975,CLE,1438.9154
1975-03-22,1975,DNA,1639.4413
1975-03-22,1975,GSW,1510.9641
1975-03-22,1975,HOU,1453.8444
1975-03-22,1975,INA,1561.9427
1975-03-22,1975,MIL,1495.5366
1975-03-22,1975,NYK,1468.5956
1975-03-22,1975,PHI,1441.5321
1975-03-22,1975,PHO,1406.9115
1975-03-22,1975,POR,1471.7461
1975-03-22,1975,SDA,1377.363
1975-03-22,1975,VIR,1248.0879
1975-03-22,1975,WSB,1635.9623
1975-03-23,1975,BOS,1664.6042
1975-03-23,1975,CHI,1525.8242
1975-03-23,1975,CLE,1444.4172
1975-03-23,1975,DET,1426.6951
1975-03-23,1975,DNA,1647.7852
1975-03-23,1975,HOU,1448.3425
1975-03-23,1975,INA,1564.494
1975-03-23,1975,KCO,1513.5817
1975-03-23,1975,KEN,1590.3385
1975-03-23,1975,LAL,1402.6024
1975-03-23,1975,MIL,1479.1847
1975-03-23,1975,MMS,1365.8416
1975-03-23,1975,NOJ,1332.228
1975-03-23,1975,NYA,1655.6185
1975-03-23,1975,NYK,1465.9746
1975-03-23,1975,PHO,1419.6013
1975-03-23,1975,SAA,1579.4479
1975-03-23,1975,SDA,1373.3311
1975-03-23,1975,SEA,1454.3578
1975-03-23,1975,SSL,1361.1792
1975-03-23,1975,UTS,1433.4274
1975-03-23,1975,VIR,1242.75
1975-03-24,1975,KEN,1594.484
1975-03-24,1975,UTS,1429.2819
1975-03-25,1975,ATL,1375.5833
1975-03-25,1975,BOS,1668.8881
1975-03-25,1975,BUF,1516.3446
1975-03-25,1975,CHI,1532.8849
1975-03-25,1975,CLE,1440.1334
1975-03-25,1975,DNA,1649.9762
1975-03-25,1975,GSW,1516.7789
1975-03-25,1975,HOU,1441.2819
1975-03-25,1975,INA,1549.2411
1975-03-25,1975,KCO,1507.225
1975-03-25,1975,LAL,1396.7876
1975-03-25,1975,MIL,1473.1572
1975-03-25,1975,MMS,1363.6505
1975-03-25,1975,NOJ,1338.5847
1975-03-25,1975,PHI,1435.0026
1975-03-25,1975,PHO,1425.6288
1975-03-25,1975,POR,1486.7955
1975-03-25,1975,UTS,1444.5348
1975-03-26,1975,BOS,1670.3007
1975-03-26,1975,BUF,1526.9215
1975-03-26,1975,DET,1431.4933
1975-03-26,1975,DNA,1652.7256
1975-03-26,1975,INA,1556.9203
1975-03-26,1975,KEN,1601.1339
1975-03-26,1975,LAL,1388.1305
1975-03-26,1975,MMS,1361.0553
1975-03-26,1975,NOJ,1337.1721
1975-03-26,1975,NYA,1648.9686
1975-03-26,1975,NYK,1493.6561
1975-03-26,1975,PHI,1407.321
1975-03-26,1975,POR,1481.9973
1975-03-26,1975,SAA,1582.0431
1975-03-26,1975,SDA,1365.6519
1975-03-26,1975,SEA,1463.0149
1975-03-26,1975,SSL,1374.8489
1975-03-26,1975,UTS,1441.7854
1975-03-26,1975,VIR,1229.0803
1975-03-26,1975,WSB,1625.3854
1975-03-27,1975,CHI,1522.943
1975-03-27,1975,CLE,1450.0753
1975-03-27,1975,DET,1447.4056
1975-03-27,1975,GSW,1522.5784
1975-03-27,1975,KCO,1501.4255
1975-03-27,1975,PHO,1409.7164
1975-03-28,1975,BOS,1672.5807
1975-03-28,1975,BUF,1537.1519
1975-03-28,1975,CHI,1520.663
1975-03-28,1975,CLE,1444.2469
1975-03-28,1975,GSW,1517.162
1975-03-28,1975,HOU,1447.1102
1975-03-28,1975,INA,1528.7925
1975-03-28,1975,KCO,1489.8701
1975-03-28,1975,KEN,1606.1031
