offense_team,defense_team,yards_gained,yards_net,yards_to_go,down,quarter,first_down,interception,fumble,pass,pass_complete,poss_team_score,def_team_score,yards_to_touchdown,drive,pass_location,run_location,passer,rusher,receiver
HOU,JAC,9,22,10,1,1,0,0,0,0,0,0,0,45,4,,right,,A.Blue,
HOU,JAC,20,47,1,2,1,1,0,0,1,1,0,0,36,4,left,,B.Hoyer,,J.Strong
HOU,JAC,2,47,8,1,1,0,0,0,1,1,0,0,8,4,right,,B.Hoyer,,J.Strong
HOU,JAC,0,47,11,2,1,0,0,0,1,0,0,0,11,4,right,,B.Hoyer,,D.Hopkins
HOU,JAC,0,47,11,3,1,0,0,0,1,0,0,0,11,4,left,,B.Hoyer,,N.Washington
JAC,HOU,3,3,10,1,1,0,0,0,0,0,0,3,76,5,,left,,J.Gray,
JAC,HOU,0,3,7,2,1,0,0,0,1,0,0,3,73,5,left,,B.Bortles,,A.Hurns
HOU,JAC,9,9,10,1,1,0,0,0,1,1,3,0,79,6,right,,B.Hoyer,,D.Hopkins
HOU,JAC,5,66,1,2,1,1,0,0,0,0,3,0,70,6,,left,,A.Blue,
HOU,JAC,20,34,10,1,1,1,0,0,1,1,3,0,65,6,right,,B.Hoyer,,D.Hopkins
HOU,JAC,7,41,10,1,1,0,0,0,0,0,3,0,45,6,,left,,A.Hunt,
HOU,JAC,0,46,10,1,1,0,0,0,1,0,3,0,33,6,right,,B.Hoyer,,N.Washington
HOU,JAC,6,52,10,2,1,0,0,0,1,1,3,0,33,6,left,,B.Hoyer,,N.Washington
HOU,JAC,14,66,4,3,1,1,0,0,1,1,3,0,27,6,middle,,B.Hoyer,,D.Hopkins
HOU,JAC,0,66,10,1,1,0,0,0,1,0,3,0,13,6,right,,B.Hoyer,,D.Hopkins
HOU,JAC,1,67,10,2,2,0,0,0,0,0,3,0,13,6,,middle,,A.Blue,
HOU,JAC,12,79,9,3,2,0,0,0,1,1,9,0,12,6,left,,B.Hoyer,,J.Grimes
JAC,HOU,1,1,10,1,2,0,0,0,0,0,0,10,80,7,,left,,J.Gray,
JAC,HOU,8,9,9,2,2,0,0,0,0,0,0,10,79,7,,left,,J.Gray,
JAC,HOU,4,13,1,3,2,1,0,0,0,0,0,10,71,7,,right,,J.Gray,
JAC,HOU,36,49,10,1,2,1,0,0,1,1,0,10,67,7,left,,B.Bortles,,A.Robinson
JAC,HOU,0,49,10,1,2,0,0,0,0,0,0,10,31,7,,left,,J.Gray,
JAC,HOU,6,55,10,2,2,0,0,0,1,1,0,10,31,7,middle,,B.Bortles,,A.Hurns
JAC,HOU,0,55,4,3,2,0,0,0,1,0,0,10,25,7,right,,B.Bortles,,J.Thomas
HOU,JAC,5,5,10,1,2,0,0,0,1,1,10,3,80,8,left,,B.Hoyer,,J.Strong
HOU,JAC,1,6,5,2,2,0,0,0,0,0,10,3,75,8,,left,,B.Daniels,
HOU,JAC,0,6,4,3,2,0,0,0,1,0,10,3,74,8,left,,B.Hoyer,,A.Hunt
JAC,HOU,-3,-3,10,1,2,0,0,0,0,0,3,10,58,9,,left,,D.Robinson,
JAC,HOU,3,0,13,2,2,1,0,1,0,0,3,10,61,9,,middle,,D.Robinson,
HOU,JAC,9,42,10,2,2,0,0,0,1,1,10,3,42,10,right,,B.Hoyer,,C.Fiedorowicz
HOU,JAC,25,34,1,3,2,1,0,0,0,0,10,3,33,10,,left,,A.Hunt,
HOU,JAC,5,39,8,1,2,0,0,0,0,0,10,3,8,10,,right,,J.Grimes,
HOU,JAC,0,42,3,2,2,0,0,0,1,0,10,3,3,10,right,,J.Grimes,,C.Fiedorowicz
HOU,JAC,3,42,3,3,2,0,0,0,0,0,16,3,3,10,,middle,,J.Grimes,
JAC,HOU,0,0,10,1,2,0,0,0,1,0,3,17,88,11,right,,B.Bortles,,M.Lee
JAC,HOU,22,22,10,2,2,1,0,0,1,1,3,17,88,11,right,,B.Bortles,,A.Robinson
JAC,HOU,0,22,10,1,2,0,0,0,1,0,3,17,66,11,right,,B.Bortles,,A.Robinson
JAC,HOU,6,28,10,2,2,0,0,0,0,0,3,17,66,11,,middle,,J.Gray,
HOU,JAC,11,11,10,1,2,1,0,0,0,0,17,3,87,12,,left,,A.Blue,
HOU,JAC,0,7,10,1,2,0,0,0,1,0,17,3,76,12,left,,B.Hoyer,,D.Hopkins
HOU,JAC,-4,7,10,2,2,0,0,0,0,0,17,3,76,12,,middle,,A.Hunt,
HOU,JAC,11,13,19,3,2,0,0,0,0,0,17,3,85,12,,middle,,J.Grimes,
JAC,HOU,0,0,10,1,2,0,0,0,1,0,3,17,62,13,middle,,B.Bortles,,M.Lee
JAC,HOU,0,0,10,2,2,0,0,0,1,0,3,17,62,13,left,,B.Bortles,,A.Robinson
HOU,JAC,11,42,10,1,2,0,0,0,1,1,17,3,75,14,middle,,B.Hoyer,,J.Strong
HOU,JAC,11,22,10,1,2,0,0,0,1,1,17,3,64,14,left,,B.Hoyer,,J.Grimes
HOU,JAC,0,22,10,1,2,0,0,0,1,0,17,3,53,14,left,,B.Hoyer,,J.Grimes
HOU,JAC,12,34,10,2,2,1,0,0,1,1,17,3,53,14,middle,,B.Hoyer,,R.Griffin
HOU,JAC,0,42,15,1,2,0,0,0,1,0,17,3,46,14,middle,,B.Hoyer,,K.Mumphery
HOU,JAC,0,29,15,2,2,0,0,0,1,0,17,3,46,14,right,,B.Hoyer,,J.Strong
HOU,JAC,13,42,15,3,2,0,0,0,1,1,17,3,46,14,right,,B.Hoyer,,D.Hopkins
HOU,JAC,6,6,10,1,3,0,0,0,0,0,20,3,80,16,,right,,A.Blue,
HOU,JAC,0,11,10,1,3,0,0,0,0,0,20,3,69,16,,left,,A.Blue,
HOU,JAC,2,8,15,2,3,0,0,0,1,1,20,3,74,16,left,,B.Hoyer,,A.Blue
HOU,JAC,4,12,13,3,3,0,0,0,1,1,20,3,72,16,middle,,B.Hoyer,,J.Grimes
JAC,HOU,16,16,10,1,3,1,0,0,1,1,3,20,61,17,middle,,B.Bortles,,A.Robinson
JAC,HOU,-2,14,10,1,3,0,0,0,0,0,3,20,45,17,,right,,J.Gray,
JAC,HOU,5,19,12,2,3,0,0,0,1,1,3,20,47,17,left,,B.Bortles,,A.Hurns
HOU,JAC,12,12,10,1,3,1,0,0,0,0,20,3,89,18,,right,,A.Blue,
HOU,JAC,11,23,10,1,3,1,0,0,0,0,20,3,77,18,,left,,A.Blue,
HOU,JAC,1,24,10,1,3,0,0,0,0,0,20,3,66,18,,middle,,C.Polk,
HOU,JAC,9,33,9,2,3,1,0,0,1,1,20,3,65,18,left,,B.Hoyer,,J.Strong
HOU,JAC,9,42,10,1,3,0,0,0,0,0,20,3,56,18,,left,,A.Blue,
HOU,JAC,0,42,1,2,3,0,0,0,1,0,20,3,47,18,left,,B.Hoyer,,K.Mumphery
HOU,JAC,5,47,1,3,3,1,0,0,1,1,20,3,47,18,middle,,B.Hoyer,,C.Fiedorowicz
HOU,JAC,1,48,10,1,3,0,0,0,0,0,20,3,42,18,,middle,,A.Blue,
HOU,JAC,-1,47,9,2,3,0,0,0,0,0,20,3,41,18,,right,,A.Blue,
HOU,JAC,8,55,10,3,3,0,0,0,1,1,20,3,42,18,left,,B.Hoyer,,R.Griffin
HOU,JAC,0,55,2,4,3,1,0,0,1,0,20,3,34,18,right,,B.Hoyer,,C.Polk
JAC,HOU,0,0,10,1,3,0,0,0,1,0,3,20,66,19,right,,B.Bortles,,J.Thomas
JAC,HOU,3,3,10,2,3,0,0,0,0,0,3,20,66,19,,right,,J.Gray,
JAC,HOU,0,3,7,3,3,0,0,0,1,0,3,20,63,19,right,,B.Bortles,,A.Hurns
JAC,HOU,6,6,10,1,3,0,0,0,1,1,3,20,13,21,right,,B.Bortles,,A.Hurns
JAC,HOU,0,6,4,2,3,0,0,0,0,0,3,20,7,21,,middle,,J.Gray,
HOU,JAC,2,-8,20,1,3,0,0,0,0,0,20,6,90,22,,left,,C.Polk,
HOU,JAC,13,5,18,2,4,0,0,0,1,1,20,6,88,22,left,,B.Hoyer,,D.Hopkins
HOU,JAC,7,12,5,3,4,1,0,0,1,1,20,6,75,22,right,,B.Hoyer,,R.Griffin
HOU,JAC,27,34,15,1,4,1,0,0,1,1,20,6,73,22,left,,B.Hoyer,,A.Hunt
HOU,JAC,12,46,10,1,4,1,0,0,0,0,20,6,46,22,,middle,,A.Blue,
HOU,JAC,2,48,10,1,4,0,0,0,0,0,20,6,34,22,,right,,A.Blue,
HOU,JAC,0,48,8,2,4,0,0,0,1,0,20,6,32,22,right,,B.Hoyer,,D.Hopkins
HOU,JAC,0,48,8,3,4,0,0,0,1,0,20,6,32,22,right,,B.Hoyer,,K.Mumphery
JAC,HOU,45,35,20,1,4,1,0,0,1,1,6,20,70,23,left,,B.Bortles,,M.Lewis
JAC,HOU,11,46,10,1,4,1,0,0,1,1,6,20,25,23,right,,B.Bortles,,M.Lee
HOU,JAC,12,17,10,1,4,1,0,0,0,0,20,6,75,24,,right,,A.Blue,
HOU,JAC,5,17,10,1,4,0,0,0,0,0,20,6,63,24,,right,,A.Blue,
HOU,JAC,0,17,5,2,4,0,0,0,0,0,20,6,58,24,,middle,,A.Blue,
HOU,JAC,9,26,5,3,4,1,0,0,1,1,20,6,58,24,left,,B.Hoyer,,J.Strong
HOU,JAC,8,29,15,1,4,0,0,0,1,1,20,6,54,24,left,,B.Hoyer,,D.Hopkins
HOU,JAC,2,31,7,2,4,0,0,0,0,0,20,6,46,24,,middle,,A.Blue,
HOU,JAC,7,38,5,3,4,1,0,0,0,0,20,6,44,24,,middle,,J.Grimes,
HOU,JAC,3,41,10,1,4,0,0,0,0,0,20,6,37,24,,left,,A.Blue,
HOU,JAC,0,41,7,2,4,0,0,0,0,0,20,6,34,24,,right,,A.Blue,
HOU,JAC,1,42,7,3,4,0,0,0,1,1,20,6,34,24,left,,B.Hoyer,,J.Grimes
JAC,HOU,6,6,10,1,4,0,0,0,1,1,6,29,80,26,right,,B.Bortles,,J.Thomas
JAC,HOU,6,12,4,2,4,1,0,0,1,1,6,29,74,26,middle,,B.Bortles,,J.Thomas
JAC,HOU,23,35,10,1,4,1,0,0,1,1,6,29,68,26,left,,B.Bortles,,A.Robinson
JAC,HOU,18,53,10,1,4,0,0,0,1,1,6,29,45,26,middle,,B.Bortles,,C.Harbor
JAC,HOU,4,57,10,1,4,0,0,0,1,1,6,29,27,26,middle,,B.Bortles,,J.Gray
JAC,HOU,0,51,12,3,4,0,0,0,1,0,6,29,29,26,right,,B.Bortles,,M.Lee
JAC,HOU,14,65,12,4,4,1,0,0,1,1,6,29,29,26,middle,,B.Bortles,,M.Lee
JAC,HOU,5,70,10,1,4,0,0,0,1,1,6,29,15,26,right,,B.Bortles,,M.Lee
JAC,HOU,0,70,5,2,4,0,0,0,1,0,6,29,10,26,right,,B.Bortles,,R.Greene
KC,OAK,18,18,10,1,1,1,0,0,1,1,0,0,80,1,right,,A.Smith,,A.Sherman
KC,OAK,0,18,10,1,1,0,0,0,1,0,0,0,62,1,right,,A.Smith,,D.Harris
KC,OAK,13,31,10,2,1,1,0,0,0,0,0,0,62,1,,middle,,C.West,
KC,OAK,-1,30,10,1,1,0,0,0,0,0,0,0,49,1,,left,,C.West,
KC,OAK,3,33,11,2,1,0,0,0,0,0,0,0,50,1,,middle,,C.West,
KC,OAK,10,43,8,3,1,1,0,0,1,1,0,0,47,1,right,,A.Smith,,T.Kelce
KC,OAK,12,55,10,1,1,1,0,0,1,1,0,0,37,1,left,,A.Smith,,J.Maclin
KC,OAK,25,80,10,1,1,0,0,0,1,1,6,0,25,1,middle,,A.Smith,,J.Maclin
OAK,KC,14,14,10,1,1,1,0,0,1,1,0,7,75,2,right,,D.Carr,,J.Olawale
OAK,KC,5,19,10,1,1,0,0,0,0,0,0,7,61,2,,left,,L.Murray,
OAK,KC,6,25,5,2,1,1,0,0,1,1,0,7,56,2,left,,D.Carr,,A.Cooper
OAK,KC,3,28,10,1,1,0,0,0,0,0,0,7,50,2,,right,,L.Murray,
OAK,KC,-1,27,7,2,1,0,0,0,0,0,0,7,47,2,,middle,,L.Murray,
KC,OAK,1,6,5,1,1,0,0,0,0,0,7,0,82,3,,middle,,S.Ware,
KC,OAK,0,6,4,2,1,0,0,0,1,0,7,0,81,3,middle,,A.Smith,,D.Harris
KC,OAK,9,15,4,3,1,1,0,0,0,0,7,0,81,3,,right,,A.Smith,
KC,OAK,5,20,10,1,1,0,0,0,1,1,7,0,72,3,middle,,A.Smith,,A.Wilson
KC,OAK,15,35,5,2,1,1,0,0,0,0,7,0,67,3,,left,,S.Ware,
KC,OAK,4,39,10,1,1,0,0,0,0,0,7,0,52,3,,middle,,S.Ware,
KC,OAK,0,50,6,2,1,0,0,0,1,0,7,0,48,3,right,,A.Smith,,
KC,OAK,5,44,6,3,1,0,0,0,1,1,7,0,48,3,right,,A.Smith,,A.Wilson
KC,OAK,6,84,1,4,1,0,0,0,0,0,7,0,43,3,,right,,A.Smith,
KC,OAK,16,66,10,1,1,1,0,0,1,1,7,0,37,3,right,,A.Smith,,C.Conley
KC,OAK,18,84,10,1,1,1,0,0,0,0,7,0,21,3,,right,,J.Maclin,
KC,OAK,3,87,3,1,1,0,0,0,0,0,13,0,3,3,,middle,,S.Ware,
OAK,KC,19,19,10,1,1,1,0,0,1,1,0,14,38,4,left,,D.Carr,,C.Walford
OAK,KC,4,23,10,1,1,0,0,0,0,0,0,14,19,4,,right,,L.Murray,
OAK,KC,10,28,11,2,2,0,0,0,1,1,0,14,20,4,right,,D.Carr,,L.Murray
OAK,KC,-1,27,1,3,2,0,0,0,0,0,0,14,10,4,,left,,L.Murray,
KC,OAK,1,1,10,1,2,0,0,0,0,0,14,3,84,5,,middle,,C.West,
KC,OAK,14,15,9,2,2,1,0,0,1,1,14,3,83,5,left,,A.Smith,,A.Wilson
KC,OAK,2,17,10,1,2,0,0,0,0,0,14,3,69,5,,left,,A.Smith,
KC,OAK,0,17,8,2,2,0,0,0,1,0,14,3,67,5,left,,A.Smith,,T.Kelce
KC,OAK,22,39,8,3,2,1,0,0,0,0,14,3,67,5,,left,,A.Smith,
KC,OAK,2,41,10,1,2,0,0,0,0,0,14,3,45,5,,middle,,C.West,
KC,OAK,-6,35,8,2,2,0,0,0,0,0,14,3,43,5,,right,,C.West,
KC,OAK,5,40,14,3,2,0,0,0,0,0,14,3,49,5,,middle,,A.Smith,
OAK,KC,0,0,10,1,2,0,0,0,1,0,3,14,93,6,left,,D.Carr,,M.Crabtree
OAK,KC,14,14,10,2,2,1,0,0,1,1,3,14,93,6,left,,D.Carr,,A.Cooper
OAK,KC,1,15,10,1,2,0,0,0,0,0,3,14,79,6,,left,,L.Murray,
OAK,KC,-3,12,9,2,2,0,0,0,1,1,3,14,78,6,right,,D.Carr,,M.Crabtree
OAK,KC,0,12,12,3,2,0,0,0,1,0,3,14,81,6,right,,D.Carr,,R.Helu
OAK,KC,5,5,10,1,2,0,0,0,0,0,3,14,46,8,,middle,,D.Carr,
OAK,KC,9,14,5,2,2,1,0,0,0,0,3,14,41,8,,right,,L.Murray,
OAK,KC,6,22,10,1,2,0,0,0,1,1,3,14,32,8,left,,D.Carr,,M.Crabtree
OAK,KC,2,22,4,2,2,0,0,0,0,0,3,14,26,8,,middle,,R.Helu,
KC,OAK,2,2,10,1,2,0,0,0,0,0,14,9,45,10,,middle,,C.West,
KC,OAK,4,6,8,2,2,0,0,0,0,0,14,9,43,10,,middle,,C.West,
KC,OAK,0,6,4,3,2,0,0,0,1,0,14,9,39,10,left,,A.Smith,,A.Wilson
OAK,KC,0,20,10,1,2,0,0,0,1,0,9,14,91,11,right,,D.Carr,,L.Murray
OAK,KC,2,2,10,2,2,0,0,0,0,0,9,14,91,11,,middle,,L.Murray,
OAK,KC,14,16,8,3,2,1,0,0,1,1,9,14,89,11,left,,D.Carr,,R.Helu
OAK,KC,9,25,10,1,2,0,0,0,1,1,9,14,75,11,middle,,D.Carr,,R.Helu
OAK,KC,0,20,6,2,2,0,0,0,1,0,9,14,71,11,left,,D.Carr,,R.Helu
OAK,KC,16,20,6,3,2,0,0,0,1,0,9,14,71,11,right,,D.Carr,,M.Crabtree
OAK,KC,1,1,10,1,3,0,0,0,0,0,9,14,71,13,,middle,,L.Murray,
OAK,KC,0,1,9,2,3,0,0,0,1,0,9,14,70,13,left,,D.Carr,,L.Murray
OAK,KC,0,1,9,3,3,0,0,0,1,0,9,14,70,13,right,,D.Carr,,M.Crabtree
KC,OAK,8,17,10,1,3,0,0,0,1,1,14,9,67,14,right,,A.Smith,,J.Avant
KC,OAK,3,20,2,2,3,1,0,0,0,0,14,9,59,14,,right,,C.West,
KC,OAK,0,20,10,1,3,0,0,0,1,0,14,9,56,14,right,,A.Smith,,
KC,OAK,7,27,10,2,3,0,0,0,1,1,14,9,56,14,middle,,A.Smith,,J.Avant
KC,OAK,-2,25,3,3,3,0,0,0,0,0,14,9,49,14,,middle,,S.Ware,
OAK,KC,6,5,11,2,3,0,0,0,0,0,9,14,91,15,,middle,,L.Murray,
KC,OAK,6,1,15,1,3,0,0,0,0,0,16,9,58,16,,middle,,C.West,
KC,OAK,5,6,9,2,3,0,0,0,0,0,16,9,52,16,,right,,A.Smith,
KC,OAK,17,38,4,3,3,1,0,0,1,1,16,9,47,16,right,,A.Smith,,J.Maclin
KC,OAK,15,53,10,1,3,0,0,0,1,1,22,9,15,16,middle,,A.Smith,,D.Harris
OAK,KC,1,1,10,1,3,0,0,0,1,1,9,23,78,17,right,,D.Carr,,L.Murray
OAK,KC,2,3,9,2,3,0,0,0,0,0,9,23,77,17,,middle,,L.Murray,
OAK,KC,10,13,7,3,3,1,0,0,1,1,9,23,75,17,left,,D.Carr,,C.Walford
OAK,KC,0,13,10,1,3,0,0,0,1,0,9,23,65,17,right,,D.Carr,,A.Cooper
OAK,KC,0,13,10,2,3,0,0,0,0,0,9,23,65,17,,left,,R.Helu,
OAK,KC,7,20,10,3,3,0,0,0,1,1,9,23,65,17,left,,D.Carr,,C.Walford
KC,OAK,0,0,10,1,3,0,0,0,1,0,23,9,71,18,left,,A.Smith,,J.Maclin
KC,OAK,6,6,10,2,3,0,0,0,0,0,23,9,71,18,,middle,,S.Ware,
KC,OAK,6,12,4,3,3,1,0,0,1,1,23,9,65,18,left,,A.Smith,,C.Conley
KC,OAK,0,12,10,1,3,0,0,0,1,0,23,9,59,18,left,,A.Smith,,C.Conley
KC,OAK,3,20,5,2,3,0,0,0,0,0,23,9,54,18,,middle,,S.Ware,
OAK,KC,0,0,10,1,3,0,0,0,1,0,9,23,78,19,right,,D.Carr,,A.Cooper
OAK,KC,19,10,19,3,4,1,0,0,1,1,9,23,87,19,right,,D.Carr,,S.Roberts
OAK,KC,4,7,17,2,4,0,0,0,1,1,9,23,75,19,right,,D.Carr,,M.Rivera
OAK,KC,10,17,13,3,4,0,0,0,1,1,9,23,71,19,left,,D.Carr,,C.Walford
KC,OAK,7,7,10,1,4,0,0,0,0,0,23,9,80,20,,left,,S.Ware,
KC,OAK,14,21,3,2,4,1,0,0,0,0,23,9,73,20,,middle,,S.Ware,
KC,OAK,9,30,10,1,4,0,0,0,0,0,23,9,59,20,,middle,,S.Ware,
KC,OAK,4,34,1,2,4,1,0,0,0,0,23,9,50,20,,right,,C.West,
KC,OAK,4,38,10,1,4,0,0,0,0,0,23,9,46,20,,middle,,C.West,
KC,OAK,11,49,6,2,4,1,0,0,0,0,23,9,42,20,,right,,A.Smith,
KC,OAK,6,55,10,1,4,0,0,0,0,0,23,9,31,20,,middle,,S.Ware,
KC,OAK,3,58,4,2,4,0,0,0,0,0,23,9,25,20,,left,,S.Ware,
KC,OAK,2,60,1,3,4,0,0,0,0,0,23,9,22,20,,middle,,S.Ware,
KC,OAK,-1,59,10,1,4,0,0,0,0,0,23,9,20,20,,right,,C.West,
KC,OAK,2,61,11,2,4,0,0,0,0,0,23,9,21,20,,middle,,S.Ware,
KC,OAK,-2,52,9,3,4,0,0,0,1,1,23,9,19,20,left,,A.Smith,,C.West
KC,OAK,3,52,21,4,4,1,0,0,1,1,23,9,31,20,left,,C.Santos,,A.Sherman
OAK,KC,0,0,10,1,4,0,0,0,1,0,9,23,72,21,left,,D.Carr,,M.Crabtree
OAK,KC,7,7,10,2,4,0,0,0,0,0,9,23,72,21,,middle,,D.Carr,
OAK,KC,2,9,3,3,4,0,0,0,1,1,9,23,65,21,left,,D.Carr,,S.Roberts
OAK,KC,3,27,1,4,4,1,0,0,0,0,9,23,63,21,,middle,,R.Helu,
OAK,KC,31,72,10,1,4,0,0,0,1,1,15,23,31,21,right,,D.Carr,,M.Crabtree
KC,OAK,4,4,10,1,4,0,0,0,0,0,23,16,47,22,,middle,,S.Ware,
KC,OAK,-1,3,6,2,4,0,0,0,0,0,23,16,43,22,,middle,,S.Ware,
KC,OAK,2,5,7,3,4,0,0,0,0,0,23,16,44,22,,middle,,A.Smith,
OAK,KC,11,11,10,1,4,1,0,0,1,1,16,23,89,23,right,,D.Carr,,L.Murray
OAK,KC,3,14,10,1,4,0,0,0,1,1,16,23,78,23,middle,,D.Carr,,L.Murray
OAK,KC,-1,13,7,2,4,0,0,0,1,1,16,23,75,23,left,,D.Carr,,S.Roberts
OAK,KC,8,21,21,3,4,0,0,0,1,1,16,23,76,23,left,,D.Carr,,M.Rivera
DEN,SD,8,8,10,1,1,0,0,0,1,1,0,0,80,1,right,,B.Osweiler,,R.Hillman
DEN,SD,72,80,2,2,1,0,0,0,1,1,6,0,72,1,right,,B.Osweiler,,D.Thomas
SD,DEN,2,2,10,1,1,0,0,0,0,0,0,7,80,2,,right,,D.Brown,
SD,DEN,11,13,8,2,1,1,0,0,1,1,0,7,78,2,left,,P.Rivers,,D.Woodhead
SD,DEN,13,26,10,1,1,1,0,0,0,0,0,7,67,2,,left,,J.Herndon,
SD,DEN,0,48,10,1,1,0,0,0,1,0,0,7,54,2,right,,P.Rivers,,D.Inman
SD,DEN,2,28,10,2,1,0,0,0,0,0,0,7,54,2,,left,,D.Brown,
SD,DEN,12,40,8,3,1,1,0,0,1,1,0,7,52,2,middle,,P.Rivers,,A.Gates
SD,DEN,4,44,10,1,1,0,0,0,0,0,0,7,40,2,,right,,D.Brown,
SD,DEN,4,48,6,2,1,0,0,0,1,1,0,7,36,2,middle,,P.Rivers,,D.Brown
SD,DEN,0,48,2,3,1,0,0,0,1,0,0,7,32,2,left,,P.Rivers,,D.Woodhead
DEN,SD,13,13,10,1,1,1,0,0,0,0,7,3,80,3,,left,,R.Hillman,
DEN,SD,1,14,10,1,1,0,0,0,0,0,7,3,67,3,,right,,R.Hillman,
DEN,SD,11,25,9,2,1,1,0,0,0,0,7,3,66,3,,right,,C.Anderson,
DEN,SD,3,28,10,1,1,0,0,0,0,0,7,3,55,3,,middle,,C.Anderson,
DEN,SD,46,74,7,2,1,1,0,1,1,1,7,3,52,3,left,,B.Osweiler,,E.Sanders
SD,DEN,5,5,10,1,1,0,0,0,0,0,3,7,95,4,,middle,,D.Brown,
SD,DEN,-1,4,5,2,1,0,0,0,0,0,3,7,90,4,,middle,,D.Brown,
SD,DEN,0,4,6,3,1,0,0,0,1,0,3,7,91,4,left,,P.Rivers,,D.Inman
DEN,SD,0,0,10,1,1,0,0,0,1,0,7,3,65,5,right,,B.Osweiler,,D.Thomas
DEN,SD,0,0,10,2,1,0,0,0,1,0,7,3,65,5,middle,,B.Osweiler,,C.Latimer
DEN,SD,14,14,10,3,1,1,0,0,1,1,7,3,65,5,middle,,B.Osweiler,,D.Thomas
DEN,SD,6,20,10,1,1,0,0,0,0,0,7,3,51,5,,middle,,C.Anderson,
DEN,SD,3,23,4,2,1,0,0,0,1,1,7,3,45,5,right,,B.Osweiler,,B.Fowler
SD,DEN,1,1,10,1,1,0,0,0,0,0,3,7,63,6,,right,,D.Brown,
SD,DEN,8,9,9,2,1,0,0,0,1,1,3,7,62,6,middle,,P.Rivers,,D.Woodhead
SD,DEN,1,10,1,3,1,1,0,0,0,0,3,7,54,6,,left,,D.Brown,
SD,DEN,8,18,10,1,1,0,0,0,0,0,3,7,53,6,,left,,D.Brown,
SD,DEN,-2,16,2,2,1,0,0,0,0,0,3,7,45,6,,left,,D.Brown,
SD,DEN,0,16,4,3,1,0,0,0,1,0,3,7,47,6,left,,P.Rivers,,A.Gates
DEN,SD,5,5,10,1,1,0,0,0,1,1,7,3,80,7,middle,,B.Osweiler,,D.Thomas
DEN,SD,0,5,5,2,1,0,0,0,1,0,7,3,75,7,left,,B.Osweiler,,D.Thomas
DEN,SD,34,39,5,3,1,1,0,0,1,1,7,3,75,7,middle,,B.Osweiler,,J.Norwood
DEN,SD,21,60,10,1,1,0,0,0,0,0,7,3,41,7,,middle,,R.Hillman,
DEN,SD,-1,59,10,1,2,0,0,0,0,0,7,3,20,7,,left,,R.Hillman,
SD,DEN,0,0,10,1,2,0,0,0,1,0,3,7,71,8,right,,P.Rivers,,D.Brown
SD,DEN,4,4,10,2,2,0,0,0,0,0,3,7,71,8,,left,,D.Woodhead,
SD,DEN,0,4,6,3,2,0,0,0,1,0,3,7,67,8,left,,P.Rivers,,M.Floyd
DEN,SD,4,4,10,1,2,0,0,0,0,0,7,3,77,9,,left,,R.Hillman,
DEN,SD,2,6,6,2,2,0,0,0,0,0,7,3,73,9,,left,,R.Hillman,
DEN,SD,15,21,4,3,2,1,0,0,1,1,7,3,71,9,middle,,B.Osweiler,,O.Daniels
DEN,SD,0,21,10,1,2,0,0,0,0,0,7,3,56,9,,middle,,C.Anderson,
DEN,SD,-5,16,10,2,2,0,0,0,1,1,7,3,56,9,left,,B.Osweiler,,C.Anderson
DEN,SD,10,26,15,3,2,0,0,0,1,1,7,3,61,9,right,,B.Osweiler,,D.Thomas
SD,DEN,0,0,10,1,2,0,0,0,0,0,3,7,89,10,,left,,D.Brown,
SD,DEN,10,5,15,2,2,0,0,0,1,1,3,7,94,10,right,,P.Rivers,,J.Herndon
SD,DEN,0,0,10,1,2,0,0,0,1,0,3,7,28,12,left,,P.Rivers,,A.Gates
SD,DEN,4,4,10,2,2,0,0,0,0,0,3,7,28,12,,middle,,D.Brown,
SD,DEN,0,4,6,3,2,0,0,0,1,0,3,7,24,12,left,,P.Rivers,,M.Floyd
DEN,SD,-2,-2,10,1,2,0,0,0,0,0,7,6,80,13,,left,,R.Hillman,
DEN,SD,2,0,12,2,2,0,0,0,1,1,7,6,82,13,middle,,B.Osweiler,,R.Hillman
DEN,SD,0,0,10,3,2,0,0,0,1,0,7,6,80,13,right,,B.Osweiler,,C.Anderson
SD,DEN,3,3,10,1,2,0,0,0,0,0,6,7,61,14,,left,,D.Brown,
SD,DEN,9,12,7,2,2,1,0,0,1,1,6,7,58,14,middle,,P.Rivers,,A.Gates
SD,DEN,5,12,15,1,2,0,0,0,0,0,6,7,54,14,,middle,,P.Rivers,
SD,DEN,3,15,10,2,2,0,0,0,1,1,6,7,49,14,left,,P.Rivers,,J.Herndon
DEN,SD,0,15,10,1,2,0,0,0,1,0,7,6,73,15,middle,,B.Osweiler,,R.Hillman
DEN,SD,8,8,10,2,2,0,0,0,1,1,7,6,73,15,left,,B.Osweiler,,J.Norwood
DEN,SD,10,15,2,3,2,1,0,0,1,1,7,6,65,15,right,,B.Osweiler,,E.Sanders
DEN,SD,0,15,10,1,2,0,0,0,1,0,7,6,55,15,right,,B.Osweiler,,C.Anderson
DEN,SD,7,15,20,2,2,0,0,0,0,0,7,6,65,15,,middle,,R.Hillman,
SD,DEN,5,5,10,1,3,0,0,0,0,0,6,7,80,16,,right,,D.Brown,
SD,DEN,2,7,5,2,3,0,0,0,0,0,6,7,75,16,,right,,D.Brown,
SD,DEN,8,15,3,3,3,1,0,0,1,1,6,7,73,16,right,,P.Rivers,,D.Woodhead
